BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	1
Frequency:    	240 Hz
Frames:       	2737
Start time:   	0.000

 Frame	  Time	    l gr.X	    l gr.Y	    l gr.Z	
  1086	 4.525	     0.090	     0.006	    -0.161	
  1087	 4.529	     0.090	     0.006	    -0.161	
  1088	 4.533	     0.090	     0.006	    -0.161	
  1089	 4.537	     0.090	     0.006	    -0.161	
  1090	 4.542	     0.090	     0.006	    -0.161	
  1091	 4.546	     0.090	     0.006	    -0.160	
  1092	 4.550	     0.090	     0.006	    -0.160	
  1093	 4.554	     0.090	     0.006	    -0.161	
  1094	 4.558	     0.090	     0.006	    -0.161	
  1095	 4.563	     0.090	     0.006	    -0.161	
  1096	 4.567	     0.090	     0.006	    -0.161	
  1097	 4.571	     0.090	     0.006	    -0.161	
  1098	 4.575	     0.090	     0.006	    -0.161	
  1099	 4.579	     0.090	     0.006	    -0.160	
  1100	 4.583	     0.090	     0.006	    -0.160	
  1101	 4.588	     0.090	     0.006	    -0.161	
  1102	 4.592	     0.090	     0.006	    -0.161	
  1103	 4.596	     0.090	     0.006	    -0.160	
  1104	 4.600	     0.090	     0.006	    -0.161	
  1105	 4.604	     0.090	     0.006	    -0.161	
  1106	 4.608	     0.090	     0.006	    -0.161	
  1107	 4.613	     0.090	     0.006	    -0.160	
  1108	 4.617	     0.090	     0.006	    -0.161	
  1109	 4.621	     0.090	     0.006	    -0.161	
  1110	 4.625	     0.090	     0.006	    -0.161	
  1111	 4.629	     0.090	     0.006	    -0.161	
  1112	 4.633	     0.090	     0.006	    -0.161	
  1113	 4.637	     0.090	     0.006	    -0.161	
  1114	 4.642	     0.090	     0.006	    -0.161	
  1115	 4.646	     0.090	     0.006	    -0.161	
  1116	 4.650	     0.090	     0.006	    -0.161	
  1117	 4.654	     0.090	     0.006	    -0.161	
  1118	 4.658	     0.090	     0.006	    -0.161	
  1119	 4.662	     0.091	     0.006	    -0.161	
  1120	 4.667	     0.090	     0.006	    -0.161	
  1121	 4.671	     0.090	     0.006	    -0.160	
  1122	 4.675	     0.090	     0.006	    -0.162	
  1123	 4.679	     0.090	     0.006	    -0.162	
  1124	 4.683	     0.090	     0.006	    -0.161	
  1125	 4.688	     0.090	     0.006	    -0.161	
  1126	 4.692	     0.090	     0.006	    -0.161	
  1127	 4.696	     0.090	     0.006	    -0.162	
  1128	 4.700	     0.090	     0.006	    -0.161	
  1129	 4.704	     0.091	     0.006	    -0.161	
  1130	 4.708	     0.090	     0.006	    -0.161	
  1131	 4.713	     0.090	     0.006	    -0.161	
  1132	 4.717	     0.090	     0.006	    -0.161	
  1133	 4.721	     0.090	     0.006	    -0.161	
  1134	 4.725	     0.090	     0.006	    -0.161	
  1135	 4.729	     0.090	     0.006	    -0.161	
  1136	 4.733	     0.090	     0.006	    -0.161	
  1137	 4.738	     0.090	     0.006	    -0.161	
  1138	 4.742	     0.090	     0.006	    -0.161	
  1139	 4.746	     0.090	     0.006	    -0.162	
  1140	 4.750	     0.090	     0.006	    -0.161	
  1141	 4.754	     0.090	     0.006	    -0.161	
  1142	 4.758	     0.090	     0.006	    -0.161	
  1143	 4.762	     0.090	     0.006	    -0.161	
  1144	 4.767	     0.090	     0.006	    -0.161	
  1145	 4.771	     0.090	     0.006	    -0.162	
  1146	 4.775	     0.090	     0.006	    -0.162	
  1147	 4.779	     0.090	     0.006	    -0.162	
  1148	 4.783	     0.090	     0.006	    -0.161	
  1149	 4.787	     0.090	     0.006	    -0.161	
  1150	 4.792	     0.091	     0.006	    -0.161	
  1151	 4.796	     0.090	     0.006	    -0.162	
  1152	 4.800	     0.090	     0.006	    -0.162	
  1153	 4.804	     0.090	     0.006	    -0.162	
  1154	 4.808	     0.090	     0.006	    -0.162	
  1155	 4.813	     0.090	     0.006	    -0.162	
  1156	 4.817	     0.090	     0.006	    -0.162	
  1157	 4.821	     0.090	     0.006	    -0.162	
  1158	 4.825	     0.090	     0.006	    -0.162	
  1159	 4.829	     0.090	     0.006	    -0.162	
  1160	 4.833	     0.090	     0.006	    -0.162	
  1161	 4.838	     0.090	     0.006	    -0.162	
  1162	 4.842	     0.090	     0.006	    -0.161	
  1163	 4.846	     0.090	     0.006	    -0.162	
  1164	 4.850	     0.090	     0.006	    -0.162	
  1165	 4.854	     0.090	     0.006	    -0.162	
  1166	 4.858	     0.090	     0.006	    -0.162	
  1167	 4.863	     0.090	     0.006	    -0.162	
  1168	 4.867	     0.090	     0.006	    -0.162	
  1169	 4.871	     0.090	     0.006	    -0.162	
  1170	 4.875	     0.090	     0.006	    -0.162	
  1171	 4.879	     0.090	     0.006	    -0.162	
  1172	 4.883	     0.090	     0.006	    -0.162	
  1173	 4.887	     0.090	     0.006	    -0.162	
  1174	 4.892	     0.090	     0.006	    -0.162	
  1175	 4.896	     0.090	     0.006	    -0.162	
  1176	 4.900	     0.090	     0.006	    -0.162	
  1177	 4.904	     0.090	     0.006	    -0.162	
  1178	 4.908	     0.090	     0.006	    -0.162	
  1179	 4.912	     0.090	     0.006	    -0.162	
  1180	 4.917	     0.090	     0.006	    -0.162	
  1181	 4.921	     0.090	     0.006	    -0.162	
  1182	 4.925	     0.090	     0.006	    -0.161	
  1183	 4.929	     0.090	     0.006	    -0.162	
  1184	 4.933	     0.090	     0.006	    -0.162	
  1185	 4.938	     0.090	     0.006	    -0.163	
  1186	 4.942	     0.090	     0.006	    -0.162	
  1187	 4.946	     0.090	     0.006	    -0.163	
  1188	 4.950	     0.090	     0.006	    -0.162	
  1189	 4.954	     0.090	     0.006	    -0.162	
  1190	 4.958	     0.090	     0.006	    -0.162	
  1191	 4.963	     0.090	     0.006	    -0.163	
  1192	 4.967	     0.090	     0.006	    -0.163	
  1193	 4.971	     0.090	     0.006	    -0.162	
  1194	 4.975	     0.090	     0.006	    -0.163	
  1195	 4.979	     0.091	     0.006	    -0.162	
  1196	 4.983	     0.090	     0.006	    -0.162	
  1197	 4.988	     0.090	     0.006	    -0.162	
  1198	 4.992	     0.090	     0.006	    -0.162	
  1199	 4.996	     0.090	     0.006	    -0.162	
  1200	 5.000	     0.090	     0.006	    -0.162	
  1201	 5.004	     0.090	     0.006	    -0.163	
  1202	 5.008	     0.090	     0.006	    -0.162	
  1203	 5.012	     0.091	     0.006	    -0.162	
  1204	 5.017	     0.090	     0.006	    -0.163	
  1205	 5.021	     0.090	     0.006	    -0.163	
  1206	 5.025	     0.090	     0.006	    -0.163	
  1207	 5.029	     0.090	     0.006	    -0.162	
  1208	 5.033	     0.090	     0.006	    -0.162	
  1209	 5.037	     0.090	     0.006	    -0.163	
  1210	 5.042	     0.090	     0.006	    -0.163	
  1211	 5.046	     0.090	     0.006	    -0.163	
  1212	 5.050	     0.090	     0.006	    -0.162	
  1213	 5.054	     0.090	     0.006	    -0.163	
  1214	 5.058	     0.090	     0.006	    -0.162	
  1215	 5.063	     0.090	     0.006	    -0.163	
  1216	 5.067	     0.090	     0.006	    -0.163	
  1217	 5.071	     0.090	     0.006	    -0.163	
  1218	 5.075	     0.090	     0.006	    -0.163	
  1219	 5.079	     0.090	     0.006	    -0.163	
  1220	 5.083	     0.090	     0.006	    -0.162	
  1221	 5.088	     0.090	     0.006	    -0.163	
  1222	 5.092	     0.090	     0.006	    -0.163	
  1223	 5.096	     0.090	     0.006	    -0.163	
  1224	 5.100	     0.090	     0.006	    -0.163	
  1225	 5.104	     0.090	     0.006	    -0.163	
  1226	 5.108	     0.091	     0.006	    -0.162	
  1227	 5.113	     0.090	     0.006	    -0.163	
  1228	 5.117	     0.090	     0.006	    -0.163	
  1229	 5.121	     0.090	     0.006	    -0.162	
  1230	 5.125	     0.090	     0.006	    -0.163	
  1231	 5.129	     0.090	     0.006	    -0.163	
  1232	 5.133	     0.090	     0.006	    -0.162	
  1233	 5.137	     0.090	     0.006	    -0.163	
  1234	 5.142	     0.090	     0.006	    -0.163	
  1235	 5.146	     0.090	     0.006	    -0.163	
  1236	 5.150	     0.090	     0.006	    -0.162	
  1237	 5.154	     0.090	     0.006	    -0.163	
  1238	 5.158	     0.090	     0.006	    -0.162	
  1239	 5.162	     0.090	     0.006	    -0.162	
  1240	 5.167	     0.090	     0.006	    -0.162	
  1241	 5.171	     0.090	     0.006	    -0.163	
  1242	 5.175	     0.090	     0.006	    -0.163	
  1243	 5.179	     0.090	     0.006	    -0.162	
  1244	 5.183	     0.090	     0.006	    -0.162	
  1245	 5.188	     0.090	     0.006	    -0.163	
  1246	 5.192	     0.090	     0.006	    -0.163	
  1247	 5.196	     0.090	     0.006	    -0.162	
  1248	 5.200	     0.090	     0.006	    -0.162	
  1249	 5.204	     0.090	     0.006	    -0.163	
  1250	 5.208	     0.090	     0.006	    -0.162	
  1251	 5.213	     0.090	     0.006	    -0.162	
  1252	 5.217	     0.090	     0.006	    -0.163	
  1253	 5.221	     0.091	     0.006	    -0.162	
  1254	 5.225	     0.090	     0.006	    -0.163	
  1255	 5.229	     0.090	     0.006	    -0.162	
  1256	 5.233	     0.091	     0.006	    -0.162	
  1257	 5.238	     0.090	     0.006	    -0.162	
  1258	 5.242	     0.090	     0.006	    -0.162	
  1259	 5.246	     0.090	     0.006	    -0.162	
  1260	 5.250	     0.090	     0.006	    -0.162	
  1261	 5.254	     0.090	     0.006	    -0.163	
  1262	 5.258	     0.090	     0.006	    -0.162	
  1263	 5.262	     0.090	     0.006	    -0.162	
  1264	 5.267	     0.090	     0.006	    -0.162	
  1265	 5.271	     0.090	     0.006	    -0.162	
  1266	 5.275	     0.090	     0.006	    -0.163	
  1267	 5.279	     0.090	     0.006	    -0.162	
  1268	 5.283	     0.090	     0.006	    -0.162	
  1269	 5.287	     0.090	     0.006	    -0.162	
  1270	 5.292	     0.090	     0.006	    -0.162	
  1271	 5.296	     0.090	     0.006	    -0.162	
  1272	 5.300	     0.090	     0.006	    -0.162	
  1273	 5.304	     0.090	     0.006	    -0.163	
  1274	 5.308	     0.090	     0.006	    -0.162	
  1275	 5.313	     0.090	     0.006	    -0.163	
  1276	 5.317	     0.090	     0.006	    -0.163	
  1277	 5.321	     0.090	     0.006	    -0.162	
  1278	 5.325	     0.090	     0.006	    -0.162	
  1279	 5.329	     0.090	     0.006	    -0.162	
  1280	 5.333	     0.090	     0.006	    -0.163	
  1281	 5.338	     0.090	     0.006	    -0.162	
  1282	 5.342	     0.090	     0.006	    -0.163	
  1283	 5.346	     0.090	     0.006	    -0.163	
  1284	 5.350	     0.090	     0.006	    -0.162	
  1285	 5.354	     0.090	     0.006	    -0.162	
  1286	 5.358	     0.090	     0.006	    -0.162	
  1287	 5.363	     0.090	     0.006	    -0.162	
  1288	 5.367	     0.090	     0.006	    -0.163	
  1289	 5.371	     0.090	     0.006	    -0.162	
  1290	 5.375	     0.090	     0.006	    -0.163	
  1291	 5.379	     0.090	     0.006	    -0.162	
  1292	 5.383	     0.090	     0.006	    -0.162	
  1293	 5.387	     0.090	     0.006	    -0.162	
  1294	 5.392	     0.090	     0.006	    -0.162	
  1295	 5.396	     0.090	     0.006	    -0.163	
  1296	 5.400	     0.090	     0.006	    -0.163	
  1297	 5.404	     0.090	     0.006	    -0.162	
  1298	 5.408	     0.090	     0.006	    -0.162	
  1299	 5.412	     0.090	     0.006	    -0.163	
  1300	 5.417	     0.090	     0.006	    -0.163	
  1301	 5.421	     0.090	     0.006	    -0.162	
  1302	 5.425	     0.090	     0.006	    -0.162	
  1303	 5.429	     0.090	     0.006	    -0.162	
  1304	 5.433	     0.090	     0.006	    -0.162	
  1305	 5.438	     0.090	     0.006	    -0.163	
  1306	 5.442	     0.090	     0.006	    -0.163	
  1307	 5.446	     0.090	     0.006	    -0.163	
  1308	 5.450	     0.090	     0.006	    -0.162	
  1309	 5.454	     0.090	     0.006	    -0.163	
  1310	 5.458	     0.090	     0.006	    -0.163	
  1311	 5.463	     0.090	     0.006	    -0.163	
  1312	 5.467	     0.090	     0.006	    -0.163	
  1313	 5.471	     0.090	     0.006	    -0.162	
  1314	 5.475	     0.090	     0.006	    -0.163	
  1315	 5.479	     0.090	     0.006	    -0.162	
  1316	 5.483	     0.090	     0.006	    -0.163	
  1317	 5.488	     0.090	     0.006	    -0.163	
  1318	 5.492	     0.090	     0.006	    -0.163	
  1319	 5.496	     0.090	     0.006	    -0.163	
  1320	 5.500	     0.090	     0.006	    -0.163	
  1321	 5.504	     0.090	     0.006	    -0.163	
  1322	 5.508	     0.090	     0.006	    -0.163	
  1323	 5.512	     0.090	     0.006	    -0.163	
  1324	 5.517	     0.090	     0.006	    -0.163	
  1325	 5.521	     0.090	     0.006	    -0.163	
  1326	 5.525	     0.090	     0.006	    -0.163	
  1327	 5.529	     0.090	     0.006	    -0.163	
  1328	 5.533	     0.090	     0.006	    -0.162	
  1329	 5.537	     0.090	     0.006	    -0.162	
  1330	 5.542	     0.090	     0.006	    -0.163	
  1331	 5.546	     0.090	     0.006	    -0.163	
  1332	 5.550	     0.090	     0.006	    -0.163	
  1333	 5.554	     0.090	     0.006	    -0.163	
  1334	 5.558	     0.091	     0.006	    -0.162	
  1335	 5.563	     0.090	     0.006	    -0.163	
  1336	 5.567	     0.090	     0.006	    -0.162	
  1337	 5.571	     0.090	     0.006	    -0.162	
  1338	 5.575	     0.090	     0.006	    -0.163	
  1339	 5.579	     0.090	     0.006	    -0.163	
  1340	 5.583	     0.090	     0.006	    -0.163	
  1341	 5.588	     0.090	     0.006	    -0.163	
  1342	 5.592	     0.090	     0.006	    -0.163	
  1343	 5.596	     0.090	     0.006	    -0.163	
  1344	 5.600	     0.090	     0.006	    -0.163	
  1345	 5.604	     0.090	     0.006	    -0.163	
  1346	 5.608	     0.090	     0.006	    -0.162	
  1347	 5.613	     0.090	     0.006	    -0.163	
  1348	 5.617	     0.090	     0.006	    -0.163	
  1349	 5.621	     0.090	     0.006	    -0.162	
  1350	 5.625	     0.090	     0.006	    -0.163	
  1351	 5.629	     0.090	     0.006	    -0.162	
  1352	 5.633	     0.090	     0.006	    -0.162	
  1353	 5.637	     0.090	     0.006	    -0.163	
  1354	 5.642	     0.090	     0.006	    -0.162	
  1355	 5.646	     0.090	     0.006	    -0.163	
  1356	 5.650	     0.090	     0.006	    -0.162	
  1357	 5.654	     0.090	     0.006	    -0.162	
  1358	 5.658	     0.090	     0.006	    -0.162	
  1359	 5.662	     0.090	     0.006	    -0.163	
  1360	 5.667	     0.090	     0.006	    -0.162	
  1361	 5.671	     0.090	     0.006	    -0.163	
  1362	 5.675	     0.090	     0.006	    -0.162	
  1363	 5.679	     0.090	     0.006	    -0.163	
  1364	 5.683	     0.090	     0.006	    -0.162	
  1365	 5.688	     0.090	     0.006	    -0.162	
  1366	 5.692	     0.090	     0.006	    -0.162	
  1367	 5.696	     0.090	     0.006	    -0.162	
  1368	 5.700	     0.090	     0.006	    -0.162	
  1369	 5.704	     0.090	     0.006	    -0.162	
  1370	 5.708	     0.091	     0.006	    -0.162	
  1371	 5.713	     0.090	     0.006	    -0.162	
  1372	 5.717	     0.090	     0.006	    -0.162	
  1373	 5.721	     0.090	     0.006	    -0.161	
  1374	 5.725	     0.090	     0.006	    -0.162	
  1375	 5.729	     0.090	     0.006	    -0.162	
  1376	 5.733	     0.090	     0.006	    -0.161	
  1377	 5.738	     0.090	     0.006	    -0.162	
  1378	 5.742	     0.091	     0.006	    -0.161	
  1379	 5.746	     0.090	     0.006	    -0.161	
  1380	 5.750	     0.091	     0.006	    -0.161	
  1381	 5.754	     0.090	     0.006	    -0.161	
  1382	 5.758	     0.090	     0.006	    -0.161	
  1383	 5.762	     0.091	     0.006	    -0.161	
  1384	 5.767	     0.090	     0.006	    -0.161	
  1385	 5.771	     0.091	     0.006	    -0.161	
  1386	 5.775	     0.090	     0.006	    -0.161	
  1387	 5.779	     0.090	     0.006	    -0.161	
  1388	 5.783	     0.090	     0.006	    -0.161	
  1389	 5.787	     0.090	     0.006	    -0.160	
  1390	 5.792	     0.090	     0.006	    -0.161	
  1391	 5.796	     0.090	     0.006	    -0.161	
  1392	 5.800	     0.090	     0.006	    -0.161	
  1393	 5.804	     0.090	     0.006	    -0.161	
  1394	 5.808	     0.090	     0.006	    -0.161	
  1395	 5.813	     0.090	     0.006	    -0.161	
  1396	 5.817	     0.090	     0.006	    -0.161	
  1397	 5.821	     0.090	     0.006	    -0.161	
  1398	 5.825	     0.090	     0.006	    -0.161	
  1399	 5.829	     0.090	     0.006	    -0.160	
  1400	 5.833	     0.090	     0.006	    -0.160	
  1401	 5.838	     0.090	     0.006	    -0.162	
  1402	 5.842	     0.090	     0.006	    -0.161	
  1403	 5.846	     0.090	     0.006	    -0.161	
  1404	 5.850	     0.090	     0.006	    -0.160	
  1405	 5.854	     0.090	     0.006	    -0.162	
  1406	 5.858	     0.090	     0.006	    -0.161	
  1407	 5.863	     0.090	     0.006	    -0.161	
  1408	 5.867	     0.090	     0.006	    -0.161	
  1409	 5.871	     0.090	     0.006	    -0.160	
  1410	 5.875	     0.090	     0.006	    -0.161	
  1411	 5.879	     0.090	     0.006	    -0.160	
  1412	 5.883	     0.090	     0.006	    -0.161	
  1413	 5.887	     0.090	     0.006	    -0.161	
  1414	 5.892	     0.090	     0.006	    -0.160	
  1415	 5.896	     0.090	     0.006	    -0.161	
  1416	 5.900	     0.090	     0.006	    -0.161	
  1417	 5.904	     0.090	     0.006	    -0.161	
  1418	 5.908	     0.090	     0.006	    -0.160	
  1419	 5.912	     0.090	     0.006	    -0.160	
  1420	 5.917	     0.090	     0.006	    -0.161	
  1421	 5.921	     0.090	     0.006	    -0.160	
  1422	 5.925	     0.090	     0.006	    -0.160	
  1423	 5.929	     0.090	     0.006	    -0.160	
  1424	 5.933	     0.090	     0.006	    -0.160	
  1425	 5.938	     0.090	     0.006	    -0.161	
  1426	 5.942	     0.090	     0.006	    -0.160	
  1427	 5.946	     0.090	     0.006	    -0.161	
  1428	 5.950	     0.090	     0.006	    -0.161	
  1429	 5.954	     0.090	     0.006	    -0.161	
  1430	 5.958	     0.090	     0.006	    -0.160	
  1431	 5.963	     0.090	     0.006	    -0.161	
  1432	 5.967	     0.090	     0.006	    -0.161	
  1433	 5.971	     0.090	     0.006	    -0.160	
  1434	 5.975	     0.090	     0.006	    -0.161	
  1435	 5.979	     0.090	     0.006	    -0.160	
  1436	 5.983	     0.090	     0.006	    -0.161	
  1437	 5.988	     0.090	     0.006	    -0.161	
  1438	 5.992	     0.090	     0.006	    -0.161	
  1439	 5.996	     0.090	     0.006	    -0.161	
  1440	 6.000	     0.090	     0.006	    -0.161	
  1441	 6.004	     0.090	     0.006	    -0.161	
  1442	 6.008	     0.090	     0.006	    -0.160	
  1443	 6.012	     0.090	     0.006	    -0.161	
  1444	 6.017	     0.090	     0.006	    -0.161	
  1445	 6.021	     0.090	     0.006	    -0.160	
  1446	 6.025	     0.090	     0.006	    -0.161	
  1447	 6.029	     0.090	     0.006	    -0.161	
  1448	 6.033	     0.090	     0.006	    -0.161	
  1449	 6.037	     0.090	     0.006	    -0.161	
  1450	 6.042	     0.090	     0.006	    -0.161	
  1451	 6.046	     0.090	     0.006	    -0.161	
  1452	 6.050	     0.090	     0.006	    -0.161	
  1453	 6.054	     0.090	     0.006	    -0.161	
  1454	 6.058	     0.091	     0.006	    -0.159	
  1455	 6.063	     0.090	     0.006	    -0.160	
  1456	 6.067	     0.090	     0.006	    -0.161	
  1457	 6.071	     0.090	     0.006	    -0.160	
  1458	 6.075	     0.090	     0.006	    -0.161	
  1459	 6.079	     0.090	     0.006	    -0.160	
  1460	 6.083	     0.090	     0.006	    -0.160	
  1461	 6.088	     0.090	     0.006	    -0.160	
  1462	 6.092	     0.090	     0.006	    -0.161	
  1463	 6.096	     0.090	     0.006	    -0.160	
  1464	 6.100	     0.090	     0.006	    -0.161	
  1465	 6.104	     0.090	     0.006	    -0.161	
  1466	 6.108	     0.090	     0.006	    -0.160	
  1467	 6.113	     0.090	     0.006	    -0.160	
  1468	 6.117	     0.090	     0.006	    -0.160	
  1469	 6.121	     0.090	     0.006	    -0.160	
  1470	 6.125	     0.090	     0.006	    -0.160	
  1471	 6.129	     0.090	     0.006	    -0.160	
  1472	 6.133	     0.090	     0.006	    -0.160	
  1473	 6.137	     0.090	     0.006	    -0.160	
  1474	 6.142	     0.090	     0.006	    -0.160	
  1475	 6.146	     0.090	     0.006	    -0.161	
  1476	 6.150	     0.090	     0.006	    -0.160	
  1477	 6.154	     0.090	     0.006	    -0.160	
  1478	 6.158	     0.090	     0.006	    -0.160	
  1479	 6.162	     0.090	     0.006	    -0.160	
  1480	 6.167	     0.090	     0.006	    -0.159	
  1481	 6.171	     0.090	     0.006	    -0.159	
  1482	 6.175	     0.090	     0.006	    -0.160	
  1483	 6.179	     0.090	     0.006	    -0.160	
  1484	 6.183	     0.090	     0.006	    -0.159	
  1485	 6.188	     0.090	     0.006	    -0.160	
  1486	 6.192	     0.090	     0.006	    -0.159	
  1487	 6.196	     0.090	     0.006	    -0.160	
  1488	 6.200	     0.090	     0.006	    -0.159	
  1489	 6.204	     0.090	     0.006	    -0.160	
  1490	 6.208	     0.090	     0.006	    -0.159	
  1491	 6.213	     0.090	     0.006	    -0.159	
  1492	 6.217	     0.090	     0.006	    -0.160	
  1493	 6.221	     0.090	     0.006	    -0.160	
  1494	 6.225	     0.090	     0.006	    -0.159	
  1495	 6.229	     0.090	     0.006	    -0.160	
  1496	 6.233	     0.090	     0.006	    -0.159	
  1497	 6.238	     0.090	     0.006	    -0.160	
  1498	 6.242	     0.090	     0.006	    -0.159	
  1499	 6.246	     0.090	     0.006	    -0.159	
  1500	 6.250	     0.090	     0.006	    -0.159	
  1501	 6.254	     0.090	     0.006	    -0.159	
  1502	 6.258	     0.090	     0.006	    -0.159	
  1503	 6.262	     0.090	     0.006	    -0.159	
  1504	 6.267	     0.090	     0.006	    -0.159	
  1505	 6.271	     0.090	     0.006	    -0.159	
  1506	 6.275	     0.090	     0.006	    -0.159	
  1507	 6.279	     0.090	     0.006	    -0.159	
  1508	 6.283	     0.090	     0.006	    -0.159	
  1509	 6.287	     0.090	     0.006	    -0.160	
  1510	 6.292	     0.090	     0.006	    -0.159	
  1511	 6.296	     0.090	     0.006	    -0.159	
  1512	 6.300	     0.090	     0.006	    -0.159	
  1513	 6.304	     0.090	     0.006	    -0.159	
  1514	 6.308	     0.090	     0.006	    -0.159	
  1515	 6.313	     0.090	     0.006	    -0.159	
  1516	 6.317	     0.090	     0.006	    -0.159	
  1517	 6.321	     0.090	     0.006	    -0.159	
  1518	 6.325	     0.090	     0.006	    -0.159	
  1519	 6.329	     0.090	     0.006	    -0.159	
  1520	 6.333	     0.090	     0.006	    -0.160	
  1521	 6.338	     0.090	     0.006	    -0.159	
  1522	 6.342	     0.090	     0.006	    -0.159	
  1523	 6.346	     0.090	     0.006	    -0.159	
  1524	 6.350	     0.090	     0.006	    -0.159	
  1525	 6.354	     0.090	     0.006	    -0.159	
  1526	 6.358	     0.090	     0.006	    -0.159	
  1527	 6.363	     0.090	     0.006	    -0.159	
  1528	 6.367	     0.090	     0.006	    -0.159	
  1529	 6.371	     0.090	     0.006	    -0.159	
  1530	 6.375	     0.090	     0.006	    -0.159	
  1531	 6.379	     0.090	     0.006	    -0.159	
  1532	 6.383	     0.090	     0.006	    -0.159	
  1533	 6.387	     0.090	     0.006	    -0.160	
  1534	 6.392	     0.090	     0.006	    -0.159	
  1535	 6.396	     0.090	     0.006	    -0.159	
  1536	 6.400	     0.090	     0.006	    -0.159	
  1537	 6.404	     0.090	     0.006	    -0.159	
  1538	 6.408	     0.090	     0.006	    -0.158	
  1539	 6.412	     0.090	     0.006	    -0.159	
  1540	 6.417	     0.090	     0.006	    -0.159	
  1541	 6.421	     0.090	     0.006	    -0.159	
  1542	 6.425	     0.090	     0.006	    -0.159	
  1543	 6.429	     0.090	     0.006	    -0.159	
  1544	 6.433	     0.090	     0.006	    -0.159	
  1545	 6.438	     0.090	     0.006	    -0.159	
  1546	 6.442	     0.090	     0.006	    -0.159	
  1547	 6.446	     0.090	     0.006	    -0.159	
  1548	 6.450	     0.090	     0.006	    -0.159	
  1549	 6.454	     0.090	     0.006	    -0.159	
  1550	 6.458	     0.090	     0.006	    -0.159	
  1551	 6.463	     0.090	     0.006	    -0.159	
  1552	 6.467	     0.090	     0.006	    -0.159	
  1553	 6.471	     0.090	     0.006	    -0.159	
  1554	 6.475	     0.090	     0.006	    -0.159	
  1555	 6.479	     0.090	     0.006	    -0.159	
  1556	 6.483	     0.090	     0.006	    -0.159	
  1557	 6.488	     0.090	     0.006	    -0.160	
  1558	 6.492	     0.090	     0.006	    -0.159	
  1559	 6.496	     0.090	     0.006	    -0.159	
  1560	 6.500	     0.090	     0.006	    -0.160	
  1561	 6.504	     0.090	     0.006	    -0.160	
  1562	 6.508	     0.090	     0.006	    -0.159	
  1563	 6.512	     0.090	     0.006	    -0.160	
  1564	 6.517	     0.090	     0.006	    -0.159	
  1565	 6.521	     0.091	     0.006	    -0.159	
  1566	 6.525	     0.090	     0.006	    -0.160	
  1567	 6.529	     0.090	     0.006	    -0.160	
  1568	 6.533	     0.090	     0.006	    -0.159	
  1569	 6.537	     0.090	     0.006	    -0.160	
  1570	 6.542	     0.090	     0.006	    -0.159	
  1571	 6.546	     0.090	     0.006	    -0.159	
  1572	 6.550	     0.090	     0.006	    -0.159	
  1573	 6.554	     0.090	     0.006	    -0.159	
  1574	 6.558	     0.090	     0.006	    -0.159	
  1575	 6.563	     0.090	     0.006	    -0.159	
  1576	 6.567	     0.090	     0.006	    -0.159	
  1577	 6.571	     0.090	     0.006	    -0.159	
  1578	 6.575	     0.090	     0.006	    -0.159	
  1579	 6.579	     0.090	     0.006	    -0.159	
  1580	 6.583	     0.090	     0.006	    -0.159	
  1581	 6.588	     0.090	     0.006	    -0.159	
  1582	 6.592	     0.090	     0.006	    -0.159	
  1583	 6.596	     0.090	     0.006	    -0.159	
  1584	 6.600	     0.090	     0.006	    -0.159	
  1585	 6.604	     0.090	     0.006	    -0.159	
  1586	 6.608	     0.090	     0.006	    -0.159	
  1587	 6.613	     0.090	     0.006	    -0.159	
  1588	 6.617	     0.090	     0.006	    -0.159	
  1589	 6.621	     0.090	     0.006	    -0.159	
  1590	 6.625	     0.090	     0.006	    -0.159	
  1591	 6.629	     0.090	     0.006	    -0.159	
  1592	 6.633	     0.090	     0.006	    -0.159	
  1593	 6.637	     0.090	     0.006	    -0.159	
  1594	 6.642	     0.090	     0.006	    -0.159	
  1595	 6.646	     0.090	     0.006	    -0.160	
  1596	 6.650	     0.090	     0.006	    -0.159	
  1597	 6.654	     0.090	     0.006	    -0.159	
  1598	 6.658	     0.090	     0.006	    -0.159	
  1599	 6.662	     0.090	     0.006	    -0.159	
  1600	 6.667	     0.090	     0.006	    -0.159	
  1601	 6.671	     0.090	     0.006	    -0.159	
  1602	 6.675	     0.090	     0.006	    -0.159	
  1603	 6.679	     0.090	     0.006	    -0.159	
  1604	 6.683	     0.090	     0.006	    -0.159	
  1605	 6.688	     0.090	     0.006	    -0.160	
  1606	 6.692	     0.090	     0.006	    -0.159	
  1607	 6.696	     0.090	     0.006	    -0.159	
  1608	 6.700	     0.090	     0.006	    -0.159	
  1609	 6.704	     0.090	     0.006	    -0.159	
  1610	 6.708	     0.090	     0.006	    -0.159	
  1611	 6.713	     0.090	     0.006	    -0.159	
  1612	 6.717	     0.090	     0.006	    -0.159	
  1613	 6.721	     0.090	     0.006	    -0.159	
  1614	 6.725	     0.090	     0.006	    -0.159	
  1615	 6.729	     0.090	     0.006	    -0.159	
  1616	 6.733	     0.090	     0.006	    -0.159	
  1617	 6.738	     0.090	     0.006	    -0.159	
  1618	 6.742	     0.090	     0.006	    -0.159	
  1619	 6.746	     0.090	     0.006	    -0.159	
