BTS ASCII format

Type:         	Force 3D tracks
Measure unit: 	N

Tracks:       	2
Frequency:    	240 Hz
Frames:       	2737
Start time:   	0.000

 Frame	  Time	    r gr.X	    r gr.Y	    r gr.Z	    l gr.X	    l gr.Y	    l gr.Z	
  1454	 6.058	    22.975	   248.346	    -0.051	     1.792	   288.886	     6.819	
  1455	 6.063	    22.983	   249.391	     0.496	     1.787	   287.382	     6.269	
  1456	 6.067	    22.441	   248.609	     0.492	     1.246	   287.634	     6.805	
  1457	 6.071	    22.439	   248.339	     0.489	     0.711	   287.392	     6.260	
  1458	 6.075	    22.445	   248.859	     1.032	     1.781	   287.127	     6.805	
  1459	 6.079	    23.515	   248.339	     0.485	     1.779	   287.625	     7.347	
  1460	 6.083	    22.987	   249.641	     1.036	     1.247	   287.886	     6.807	
  1461	 6.088	    22.442	   248.864	     0.494	     1.785	   287.135	     6.267	
  1462	 6.092	    22.989	   250.430	     0.505	     1.246	   286.884	     6.261	
  1463	 6.096	    22.982	   249.126	     0.494	     1.782	   286.635	     6.263	
  1464	 6.100	    22.985	   249.375	     1.034	     0.173	   285.899	     5.168	
  1465	 6.104	    22.987	   250.164	     0.503	     0.702	   285.887	     6.248	
  1466	 6.108	    22.984	   249.116	     1.032	     1.773	   286.625	     7.339	
  1467	 6.113	    22.447	   249.642	     0.501	     2.305	   285.621	     7.336	
  1468	 6.117	    22.986	   249.375	     1.034	     0.699	   285.387	     6.244	
  1469	 6.121	    22.983	   249.380	     0.496	     1.240	   285.888	     6.253	
  1470	 6.125	    22.448	   249.908	     0.503	     1.773	   285.134	     6.251	
  1471	 6.129	    22.979	   249.125	    -0.044	     1.243	   284.896	     5.169	
  1472	 6.133	    22.989	   250.430	     0.505	     1.238	   285.637	     6.251	
  1473	 6.137	    22.982	   249.120	     0.494	     2.840	   285.119	     7.337	
  1474	 6.142	    22.445	   249.383	     0.498	     1.237	   285.387	     6.249	
  1475	 6.146	    22.988	   249.900	     1.038	     0.154	   284.389	     6.232	
  1476	 6.150	    22.453	   250.428	     1.045	     1.232	   284.636	     6.243	
  1477	 6.154	    23.522	   249.901	    -0.040	     0.691	   284.140	     6.234	
  1478	 6.158	    22.987	   250.165	     0.503	     1.241	   284.646	     5.167	
  1479	 6.162	    22.995	   251.204	     1.050	     1.767	   284.134	     6.243	
  1480	 6.167	    21.906	   249.650	    -0.035	     1.224	   284.134	     6.777	
  1481	 6.171	    22.448	   249.902	     0.503	     1.230	   284.392	     6.241	
  1482	 6.175	    22.448	   250.426	    -0.031	     0.694	   283.144	     5.150	
  1483	 6.179	    22.448	   250.426	    -0.031	     1.229	   284.136	     6.239	
  1484	 6.183	    22.993	   251.203	     0.512	     0.691	   284.145	     6.234	
  1485	 6.188	    22.992	   250.944	     0.509	     1.768	   283.637	     5.701	
  1486	 6.192	    22.458	   251.726	     0.519	     1.227	   283.888	     6.237	
  1487	 6.196	    23.535	   251.456	     1.049	     0.686	   283.390	     6.228	
  1488	 6.200	    23.540	   251.970	     1.592	     1.765	   283.883	     6.241	
  1489	 6.204	    23.542	   252.760	     1.061	     1.757	   283.379	     6.775	
  1490	 6.208	    23.000	   251.972	     1.056	     1.226	   283.638	     6.235	
  1491	 6.213	    22.458	   251.720	     0.518	     1.229	   283.392	     5.695	
  1492	 6.217	    23.538	   251.975	     1.054	     1.219	   282.633	     6.227	
  1493	 6.221	    23.004	   252.757	     1.063	     1.759	   282.883	     6.233	
  1494	 6.225	    23.005	   253.022	     1.065	     1.223	   283.137	     6.231	
  1495	 6.229	    23.549	   253.540	     1.605	     0.688	   282.893	     5.686	
  1496	 6.233	    23.546	   253.009	     1.601	     1.223	   283.137	     6.231	
  1497	 6.238	    23.540	   252.489	     1.058	     1.756	   282.382	     6.229	
  1498	 6.242	    23.005	   253.017	     1.065	     0.150	   282.898	     5.682	
  1499	 6.246	    23.544	   253.549	     0.529	     1.212	   282.883	     7.305	
  1500	 6.250	    23.007	   253.276	     1.067	     1.218	   282.386	     6.225	
  1501	 6.254	    23.543	   253.008	     1.063	     0.151	   282.403	     5.140	
  1502	 6.258	    23.006	   253.541	     0.532	     1.232	   283.149	     5.155	
  1503	 6.262	    22.999	   252.755	    -0.013	     1.756	   282.383	     6.229	
  1504	 6.267	    23.007	   253.271	     1.067	     0.675	   281.640	     6.214	
  1505	 6.271	    22.468	   253.543	     0.534	     1.222	   282.394	     5.687	
  1506	 6.275	    22.470	   254.063	     0.539	     1.215	   281.886	     6.221	
  1507	 6.279	    23.003	   253.016	     0.527	     1.215	   281.886	     6.221	
  1508	 6.283	    22.469	   253.803	     0.536	     0.683	   281.398	     5.136	
  1509	 6.287	    23.010	   254.320	     0.538	     0.672	   281.138	     6.210	
  1510	 6.292	    23.549	   254.582	     0.538	     1.218	   281.640	     5.681	
  1511	 6.296	    23.551	   254.842	     0.540	     1.210	   281.136	     6.215	
  1512	 6.300	    22.469	   254.327	     0.003	     0.681	   281.148	     5.134	
  1513	 6.304	    24.087	   254.044	     1.069	     1.212	   281.385	     6.217	
  1514	 6.308	    23.010	   254.314	     0.538	     0.142	   281.650	     5.672	
  1515	 6.313	    23.013	   254.845	     0.543	     1.216	   281.389	     5.679	
  1516	 6.317	    22.469	   254.327	     0.003	     1.207	   280.635	     6.211	
  1517	 6.321	    23.011	   254.580	     0.541	     0.671	   280.887	     6.208	
  1518	 6.325	    23.552	   255.096	     0.543	     1.212	   281.385	     6.217	
  1519	 6.329	    22.467	   253.802	    -0.002	     1.745	   280.631	     6.215	
  1520	 6.333	    23.546	   254.057	     0.534	     0.675	   280.891	     5.670	
  1521	 6.338	    23.546	   254.057	     0.534	     0.681	   281.152	     5.134	
  1522	 6.342	    22.476	   255.107	     0.548	     1.215	   280.392	     5.133	
  1523	 6.346	    23.011	   254.579	     0.541	     0.672	   280.392	     5.666	
  1524	 6.350	    23.548	   254.311	     0.536	     0.140	   280.651	     5.126	
  1525	 6.354	    23.551	   254.836	     0.540	     0.136	   280.647	     5.664	
  1526	 6.358	    23.552	   255.096	     0.543	     1.212	   280.637	     5.673	
  1527	 6.363	    23.552	   255.096	     0.543	     1.753	   280.389	     5.137	
  1528	 6.367	    23.551	   254.836	     0.540	     0.137	   280.149	     5.122	
  1529	 6.371	    23.553	   255.626	     0.009	     1.204	   280.134	     6.207	
  1530	 6.375	    23.560	   255.606	     1.623	     1.207	   279.889	     5.667	
  1531	 6.379	    23.551	   254.831	     0.540	     1.208	   280.138	     5.669	
  1532	 6.383	    23.555	   255.621	     0.547	     0.136	   280.650	     5.664	
  1533	 6.387	    23.555	   255.615	     0.547	     2.275	   279.376	     6.210	
  1534	 6.392	    23.551	   255.360	     0.007	     1.201	   279.634	     6.203	
  1535	 6.396	    23.015	   255.359	     0.547	     0.134	   279.650	     5.118	
  1536	 6.400	    23.556	   255.880	     0.549	     0.664	   279.892	     6.200	
  1537	 6.404	    24.094	   255.872	     0.547	     1.742	   280.134	     6.211	
  1538	 6.408	    22.478	   255.361	     0.550	     1.204	   280.140	     6.207	
  1539	 6.412	    23.017	   255.618	     0.550	     1.739	   279.631	     6.207	
  1540	 6.417	    23.014	   255.093	     0.545	     0.663	   279.640	     6.198	
  1541	 6.421	    23.015	   255.358	     0.547	     1.745	   279.884	     5.672	
  1542	 6.425	    23.554	   255.356	     0.545	     1.211	   279.892	     5.129	
  1543	 6.429	    23.557	   255.611	     1.085	     1.733	   280.127	     7.287	
  1544	 6.433	    23.552	   255.090	     0.543	    -0.401	   280.157	     5.117	
  1545	 6.438	    23.015	   255.359	     0.547	     2.272	   279.623	     6.750	
  1546	 6.442	    23.561	   255.871	     1.625	     0.667	   280.391	     6.204	
  1547	 6.446	    23.014	   254.564	     1.078	     1.204	   280.134	     6.207	
  1548	 6.450	    23.558	   256.129	     0.552	     0.666	   280.137	     6.202	
  1549	 6.454	    23.551	   255.360	     0.007	     0.666	   280.137	     6.202	
  1550	 6.458	    22.477	   255.356	     0.550	     0.669	   280.641	     6.206	
  1551	 6.463	    23.021	   255.873	     1.090	     0.672	   279.646	     5.122	
  1552	 6.467	    23.561	   255.866	     1.625	     0.666	   280.137	     6.202	
  1553	 6.471	    23.018	   255.878	     0.552	     0.667	   280.390	     6.204	
  1554	 6.475	    23.018	   255.883	     0.552	     0.675	   280.151	     5.126	
  1555	 6.479	    23.555	   255.615	     0.547	     0.672	   280.395	     5.666	
  1556	 6.483	    23.556	   255.875	     0.549	     0.675	   280.146	     5.126	
  1557	 6.488	    23.556	   255.351	     1.083	     1.207	   279.886	     5.667	
  1558	 6.492	    23.560	   256.130	     1.090	     0.671	   280.141	     5.664	
  1559	 6.496	    23.560	   256.136	     1.090	     0.671	   280.145	     5.664	
  1560	 6.500	    23.016	   255.359	     0.547	     0.664	   279.886	     6.200	
  1561	 6.504	    24.094	   255.342	     1.080	     0.667	   279.639	     5.660	
  1562	 6.508	    23.014	   255.099	     0.545	     0.675	   280.896	     5.670	
  1563	 6.512	    22.475	   254.842	     0.545	     2.277	   279.625	     6.212	
  1564	 6.517	    22.476	   254.567	     1.081	     1.204	   280.134	     6.207	
  1565	 6.521	    23.555	   255.091	     1.081	     1.212	   280.641	     5.673	
  1566	 6.525	    23.016	   255.364	     0.547	     0.664	   279.886	     6.200	
  1567	 6.529	    23.553	   254.826	     1.078	     0.666	   280.136	     6.202	
  1568	 6.533	    23.556	   255.351	     1.083	     0.132	   280.145	     5.660	
  1569	 6.537	    23.558	   255.352	     1.621	     1.204	   280.132	     6.207	
  1570	 6.542	    23.007	   254.324	     0.000	     0.674	   281.392	     6.212	
  1571	 6.546	    23.552	   254.566	     1.076	     0.134	   280.395	     5.662	
  1572	 6.550	    23.552	   254.566	     1.076	     0.678	   280.650	     5.130	
  1573	 6.554	    23.555	   255.091	     1.081	     0.134	   280.400	     5.662	
  1574	 6.558	    22.473	   254.577	     0.543	    -0.390	   281.160	     4.587	
  1575	 6.563	    23.013	   254.839	     0.543	     1.212	   280.639	     5.673	
  1576	 6.567	    23.554	   255.361	     0.545	     1.207	   280.634	     6.211	
  1577	 6.571	    23.013	   254.834	     0.543	     0.140	   280.653	     5.126	
  1578	 6.575	    23.015	   254.834	     1.081	     0.667	   280.387	     6.204	
  1579	 6.579	    24.091	   254.829	     1.076	     0.129	   280.391	     6.200	
  1580	 6.583	    23.555	   255.091	     1.081	     0.671	   280.143	     5.664	
  1581	 6.588	    22.467	   253.803	    -0.002	     0.674	   280.646	     5.668	
  1582	 6.592	    23.017	   255.624	     0.550	     0.677	   281.142	     5.672	
  1583	 6.596	    22.478	   255.097	     1.085	     1.739	   280.379	     6.751	
  1584	 6.600	    22.476	   255.096	     0.547	     0.139	   280.399	     5.124	
  1585	 6.604	    23.552	   254.572	     1.076	     1.205	   280.384	     6.209	
  1586	 6.608	    23.552	   254.572	     1.076	     1.202	   280.634	     6.749	
  1587	 6.613	    23.014	   255.099	     0.545	     1.205	   280.384	     6.209	
  1588	 6.617	    24.092	   254.564	     1.612	     0.678	   280.650	     5.130	
  1589	 6.621	    22.473	   254.577	     0.543	     0.674	   280.642	     5.668	
  1590	 6.625	    22.475	   254.836	     0.545	     1.739	   281.122	     7.295	
  1591	 6.629	    23.552	   254.567	     1.076	     0.675	   280.893	     5.670	
  1592	 6.633	    23.555	   255.097	     1.081	     0.146	   281.654	     5.134	
  1593	 6.637	    23.014	   254.575	     1.079	     1.750	   281.385	     6.221	
  1594	 6.642	    23.549	   254.577	     0.538	     0.677	   281.893	     6.216	
  1595	 6.646	    22.469	   253.798	     0.536	     1.215	   281.138	     5.677	
  1596	 6.650	    23.550	   254.313	     1.074	     0.137	   281.646	     6.210	
  1597	 6.654	    24.091	   254.834	     1.076	     0.671	   280.888	     6.208	
  1598	 6.658	    23.012	   254.315	     1.076	     0.683	   281.397	     5.136	
  1599	 6.662	    23.556	   254.832	     1.616	     1.210	   281.139	     6.215	
  1600	 6.667	    23.550	   254.312	     1.074	     1.207	   281.381	     6.755	
  1601	 6.671	    23.014	   254.575	     1.079	     1.750	   281.382	     6.221	
  1602	 6.675	    23.546	   254.052	     0.534	     1.746	   280.881	     6.217	
  1603	 6.679	    23.012	   254.315	     1.076	     0.677	   281.893	     6.216	
  1604	 6.683	    22.472	   254.323	     0.541	     0.686	   281.898	     5.140	
  1605	 6.688	    23.552	   254.572	     1.076	     1.754	   281.385	     5.683	
  1606	 6.692	    23.010	   254.320	     0.538	     1.753	   281.882	     6.225	
  1607	 6.696	    23.012	   254.315	     1.076	     0.677	   281.889	     6.216	
  1608	 6.700	    22.470	   254.063	     0.539	     0.150	   282.152	     5.138	
  1609	 6.704	    23.549	   254.053	     1.072	     1.754	   282.136	     6.227	
  1610	 6.708	    23.009	   254.066	     0.536	     1.759	   282.137	     5.689	
  1611	 6.713	    22.470	   254.063	     0.539	     1.226	   282.144	     5.147	
  1612	 6.717	    22.466	   253.284	     0.532	     0.143	   281.897	     5.674	
  1613	 6.721	    22.465	   253.019	     0.530	     1.218	   282.387	     6.225	
  1614	 6.725	    23.008	   253.536	     1.070	     1.221	   282.140	     5.685	
  1615	 6.729	    23.545	   253.268	     1.065	     0.686	   282.644	     5.684	
  1616	 6.733	    23.011	   253.531	     1.608	     1.226	   282.896	     5.691	
  1617	 6.738	    23.542	   252.754	     1.061	     1.756	   282.384	     6.229	
  1618	 6.742	    23.540	   252.489	     1.058	     0.150	   282.152	     5.138	
  1619	 6.746	    23.547	   253.274	     1.603	     0.675	   281.640	     6.214	
  1620	 6.750	    23.544	   252.749	     1.599	     1.221	   282.891	     6.229	
  1621	 6.754	    23.539	   252.758	     0.523	     1.218	   282.387	     6.225	
  1622	 6.758	    23.544	   252.749	     1.599	     0.154	   282.906	     5.144	
  1623	 6.762	    22.459	   251.980	     0.521	     1.756	   282.387	     6.229	
  1624	 6.767	    23.002	   252.497	     1.061	     0.681	   282.640	     6.222	
  1625	 6.771	    23.004	   252.757	     1.063	     1.226	   282.146	     5.147	
  1626	 6.775	    23.002	   252.767	     0.525	     1.757	   282.636	     6.231	
  1627	 6.779	    23.539	   252.235	     1.056	     1.750	   282.128	     6.765	
  1628	 6.783	    22.999	   252.242	     0.521	     0.150	   282.898	     5.682	
  1629	 6.787	    23.543	   252.495	     1.596	     0.683	   282.144	     5.680	
  1630	 6.792	    22.463	   252.240	     1.061	     1.759	   282.888	     6.234	
  1631	 6.796	    23.000	   251.972	     1.056	     1.223	   283.137	     6.231	
  1632	 6.800	    23.538	   251.969	     1.054	     0.683	   282.891	     6.224	
  1633	 6.804	    24.078	   252.491	     1.056	     1.759	   282.885	     6.233	
  1634	 6.808	    23.000	   251.972	     1.056	     1.230	   283.646	     5.697	
  1635	 6.813	    23.002	   252.767	     0.525	     1.233	   283.400	     5.157	
  1636	 6.817	    23.540	   252.494	     1.058	     1.226	   283.641	     6.235	
  1637	 6.821	    22.461	   252.245	     0.523	     1.232	   283.897	     5.699	
  1638	 6.825	    22.999	   252.242	     0.521	     0.156	   283.152	     5.146	
  1639	 6.829	    22.453	   251.206	    -0.024	     0.686	   283.391	     6.228	
  1640	 6.833	    21.913	   250.949	    -0.024	     0.686	   283.391	     6.228	
  1641	 6.838	    22.995	   251.193	     1.050	     0.160	   283.157	     4.608	
  1642	 6.842	    23.000	   252.502	     0.523	     0.691	   284.145	     6.234	
  1643	 6.846	    22.460	   251.715	     1.056	     0.688	   283.641	     6.230	
  1644	 6.850	    21.920	   251.723	     0.521	     1.227	   283.887	     6.237	
  1645	 6.854	    22.999	   252.248	     0.521	     0.694	   283.897	     5.694	
  1646	 6.858	    22.456	   251.466	     0.516	     0.689	   284.643	     6.776	
  1647	 6.863	    23.534	   251.720	     0.514	     2.847	   284.134	     5.715	
  1648	 6.867	    22.458	   251.731	     0.519	     0.695	   284.147	     5.696	
  1649	 6.871	    22.993	   251.203	     0.512	     1.764	   284.382	     6.783	
  1650	 6.875	    22.994	   250.933	     1.047	     1.230	   284.389	     6.241	
  1651	 6.879	    22.992	   250.943	     0.509	     1.771	   284.886	     6.249	
  1652	 6.883	    22.994	   251.463	     0.514	     0.705	   284.901	     5.164	
  1653	 6.887	    22.451	   250.421	     0.507	     0.695	   284.895	     6.240	
  1654	 6.892	    22.989	   250.419	     0.505	     0.157	   284.896	     6.236	
  1655	 6.896	    22.991	   250.414	     1.043	     1.241	   284.649	     5.167	
  1656	 6.900	    21.911	   250.165	     0.508	     1.240	   285.144	     5.709	
  1657	 6.904	    22.983	   249.904	    -0.037	     1.765	   285.378	     7.329	
  1658	 6.908	    22.983	   249.380	     0.496	     1.778	   285.887	     6.257	
  1659	 6.912	    23.528	   250.157	     1.038	     1.774	   285.386	     6.253	
  1660	 6.917	    22.441	   249.128	    -0.042	     1.771	   285.636	     6.793	
  1661	 6.921	    22.986	   249.375	     1.034	     0.700	   285.642	     6.246	
  1662	 6.925	    22.983	   249.385	     0.496	     0.703	   284.646	     5.162	
  1663	 6.929	    22.984	   249.115	     1.032	     1.238	   285.644	     6.251	
  1664	 6.933	    22.984	   249.121	     1.032	     0.712	   286.152	     5.174	
  1665	 6.938	    23.521	   249.377	     0.494	     1.246	   286.145	     5.717	
  1666	 6.942	    22.443	   249.393	    -0.039	     0.703	   286.143	     6.250	
  1667	 6.946	    22.442	   248.863	     0.494	     0.706	   285.898	     5.710	
  1668	 6.950	    22.987	   249.640	     1.036	     1.246	   286.895	     6.261	
  1669	 6.954	    23.522	   249.118	     1.029	     1.241	   286.141	     6.255	
  1670	 6.958	    22.439	   248.344	     0.489	     1.787	   287.391	     6.270	
  1671	 6.963	    22.437	   248.349	    -0.048	     1.785	   287.137	     6.267	
  1672	 6.967	    22.439	   248.344	     0.489	     0.709	   287.144	     6.258	
  1673	 6.971	    22.443	   248.604	     1.030	     0.711	   287.393	     6.260	
  1674	 6.975	    22.980	   248.342	     1.025	     1.246	   286.890	     6.261	
  1675	 6.979	    22.973	   247.562	     0.480	     0.182	   287.406	     5.180	
  1676	 6.983	    22.438	   248.090	     0.487	     1.255	   288.394	     6.273	
  1677	 6.988	    22.436	   247.295	     1.018	     1.788	   287.636	     6.271	
  1678	 6.992	    22.975	   247.827	     0.483	     0.719	   287.899	     5.726	
  1679	 6.996	    22.971	   247.048	     0.476	     1.257	   287.896	     5.731	
  1680	 7.000	    22.435	   247.041	     1.016	     0.717	   288.394	     6.268	
  1681	 7.004	    22.971	   247.048	     0.476	     1.255	   288.391	     6.273	
  1682	 7.008	    22.968	   246.529	     0.471	     1.261	   288.645	     5.737	
  1683	 7.012	    22.430	   246.526	     0.474	     1.258	   288.891	     6.277	
  1684	 7.017	    22.422	   245.486	    -0.073	     0.723	   289.395	     6.276	
  1685	 7.021	    22.427	   246.007	     0.469	     0.190	   289.403	     5.734	
  1686	 7.025	    22.428	   246.272	     0.472	     1.801	   288.891	     5.743	
  1687	 7.029	    23.504	   245.736	     1.000	     0.728	   289.403	     5.738	
  1688	 7.033	    22.966	   246.269	     0.469	     0.730	   289.648	     5.740	
  1689	 7.037	    22.430	   246.531	     0.474	     1.266	   289.395	     5.743	
  1690	 7.042	    21.885	   245.754	    -0.068	     0.728	   289.399	     5.738	
  1691	 7.046	    21.890	   246.269	     0.474	     0.727	   289.149	     5.736	
  1692	 7.050	    21.886	   245.490	     0.467	     0.736	   289.903	     5.204	
  1693	 7.054	    22.966	   246.263	     0.469	     1.796	   288.887	     6.281	
  1694	 7.058	    22.429	   245.996	     1.007	     1.272	   289.649	     5.207	
  1695	 7.063	    22.968	   246.529	     0.471	     0.734	   289.654	     5.202	
  1696	 7.067	    22.428	   246.272	     0.472	     0.723	   289.395	     6.276	
  1697	 7.071	    22.431	   246.262	     1.010	     0.722	   289.145	     6.274	
  1698	 7.075	    22.433	   246.786	     1.014	     0.727	   289.149	     5.736	
  1699	 7.079	    22.425	   245.747	     0.467	     1.266	   289.396	     5.743	
  1700	 7.083	    22.433	   246.787	     1.014	     1.798	   289.883	     6.827	
  1701	 7.088	    22.972	   246.784	     1.012	     2.340	   289.139	     5.750	
  1702	 7.092	    22.973	   247.049	     1.014	     1.806	   289.642	     5.749	
  1703	 7.096	    22.967	   245.999	     1.005	     0.723	   289.395	     6.276	
  1704	 7.100	    22.433	   246.781	     1.014	     0.728	   289.398	     5.738	
  1705	 7.104	    23.513	   247.036	     1.550	     1.269	   289.145	     5.203	
  1706	 7.108	    22.431	   246.791	     0.476	     0.728	   289.399	     5.738	
  1707	 7.113	    22.970	   246.519	     1.009	     0.723	   288.646	     5.732	
  1708	 7.117	    22.967	   245.999	     1.005	     1.257	   288.635	     6.275	
  1709	 7.121	    22.968	   246.529	     0.471	     0.722	   289.142	     6.274	
  1710	 7.125	    22.437	   247.041	     1.554	     0.717	   289.138	     6.812	
  1711	 7.129	    22.969	   246.259	     1.007	     1.804	   289.391	     5.747	
  1712	 7.133	    22.432	   247.056	     0.478	     0.734	   288.906	     4.658	
  1713	 7.137	    22.967	   245.994	     1.005	     1.795	   288.633	     6.279	
  1714	 7.142	    22.968	   246.523	     0.471	     0.730	   289.646	     5.740	
  1715	 7.146	    22.973	   247.043	     1.014	     1.792	   288.877	     6.819	
  1716	 7.150	    22.971	   247.048	     0.476	     1.263	   289.638	     6.283	
  1717	 7.154	    23.509	   246.781	     1.009	     0.723	   289.393	     6.276	
  1718	 7.158	    22.966	   246.269	     0.469	     0.725	   288.898	     5.734	
  1719	 7.162	    22.974	   246.779	     1.550	     1.261	   289.389	     6.281	
  1720	 7.167	    22.969	   246.264	     1.007	     1.793	   289.128	     6.821	
  1721	 7.171	    21.889	   246.009	     0.472	     0.731	   289.899	     5.742	
  1722	 7.175	    22.965	   246.004	     0.467	     1.799	   290.132	     6.829	
  1723	 7.179	    22.969	   246.264	     1.007	     1.268	   290.390	     6.289	
  1724	 7.183	    22.424	   246.011	    -0.069	     0.733	   289.404	     5.200	
  1725	 7.188	    22.969	   246.264	     1.007	     2.339	   289.633	     6.292	
  1726	 7.192	    22.431	   246.267	     1.010	     0.728	   290.142	     6.282	
  1727	 7.196	    22.423	   245.228	     0.463	     1.795	   290.123	     7.367	
  1728	 7.200	    22.965	   246.009	     0.467	     0.733	   290.147	     5.744	
  1729	 7.204	    22.964	   245.755	     0.465	     0.730	   290.395	     6.284	
  1730	 7.208	    22.963	   245.749	     0.465	     1.801	   291.134	     7.375	
  1731	 7.213	    22.963	   245.744	     0.465	     1.277	   289.649	     4.669	
  1732	 7.217	    22.966	   245.739	     1.003	     0.733	   290.149	     5.744	
  1733	 7.221	    21.886	   245.490	     0.467	     1.263	   290.385	     6.827	
  1734	 7.225	    22.963	   245.750	     0.465	     0.192	   290.397	     6.280	
  1735	 7.229	    22.962	   245.484	     0.463	     1.812	   290.642	     5.757	
  1736	 7.233	    22.969	   246.259	     1.007	     1.271	   290.892	     6.293	
  1737	 7.238	    22.962	   245.484	     0.463	     1.268	   290.389	     6.289	
  1738	 7.242	    22.965	   246.015	     0.467	     0.731	   289.893	     5.742	
  1739	 7.246	    22.967	   245.481	     1.539	     1.798	   289.882	     6.827	
  1740	 7.250	    22.966	   245.745	     1.003	     1.265	   289.890	     6.285	
  1741	 7.254	    22.964	   245.480	     1.000	     1.799	   290.129	     6.829	
  1742	 7.258	    23.502	   245.477	     0.998	     1.268	   290.392	     6.289	
  1743	 7.262	    22.428	   245.742	     1.005	     1.801	   289.632	     6.287	
  1744	 7.267	    22.430	   246.531	     0.474	     1.268	   289.640	     5.745	
  1745	 7.271	    22.430	   246.531	     0.474	     1.268	   290.390	     6.289	
  1746	 7.275	    22.970	   246.518	     1.009	     1.798	   289.878	     6.827	
  1747	 7.279	    23.504	   245.731	     1.000	     1.796	   289.632	     6.825	
  1748	 7.283	    22.969	   246.264	     1.007	     0.193	   290.647	     6.282	
  1749	 7.287	    22.974	   246.784	     1.550	     1.803	   290.633	     6.833	
  1750	 7.292	    22.969	   246.259	     1.007	     1.804	   290.883	     6.835	
  1751	 7.296	    22.966	   245.734	     1.003	     1.272	   289.644	     5.207	
  1752	 7.300	    22.433	   246.786	     1.014	     1.269	   290.641	     6.291	
  1753	 7.304	    22.966	   246.263	     0.469	     1.799	   290.131	     6.829	
  1754	 7.308	    21.889	   246.015	     0.472	     0.730	   289.647	     5.740	
  1755	 7.313	    22.967	   245.999	     1.005	     1.269	   289.893	     5.747	
  1756	 7.317	    22.965	   246.003	     0.467	     0.717	   289.138	     6.812	
  1757	 7.321	    22.970	   246.524	     1.009	     1.799	   289.385	     6.285	
  1758	 7.325	    22.971	   247.054	     0.476	     1.261	   288.640	     5.737	
  1759	 7.329	    22.968	   246.523	     0.471	     1.254	   288.883	     6.815	
  1760	 7.333	    22.969	   246.259	     1.007	     1.793	   289.131	     6.821	
  1761	 7.338	    21.347	   245.752	    -0.066	     2.329	   288.129	     6.280	
  1762	 7.342	    22.969	   246.264	     1.007	     0.723	   288.645	     5.732	
  1763	 7.346	    22.970	   246.513	     1.009	     0.719	   287.891	     5.726	
  1764	 7.350	    22.969	   246.259	     1.007	     1.243	   287.879	     7.345	
  1765	 7.354	    23.515	   247.295	     1.552	     1.250	   287.634	     6.267	
  1766	 7.358	    22.970	   247.042	     0.476	     1.254	   288.138	     6.271	
  1767	 7.363	    22.434	   247.310	     0.481	     2.323	   287.874	     6.816	
  1768	 7.367	    22.968	   246.523	     0.471	     1.252	   287.883	     6.269	
  1769	 7.371	    22.973	   247.043	     1.014	     0.708	   287.635	     6.800	
  1770	 7.375	    22.433	   246.775	     1.014	     0.711	   287.392	     6.260	
  1771	 7.379	    23.509	   246.775	     1.009	     0.182	   287.401	     5.180	
  1772	 7.383	    22.978	   248.352	     0.487	     0.717	   287.645	     5.724	
  1773	 7.387	    22.973	   247.043	     1.014	     2.328	   287.130	     5.734	
  1774	 7.392	    22.974	   247.303	     1.016	     1.261	   287.896	     5.193	
  1775	 7.396	    22.967	   246.787	    -0.064	     0.179	   287.648	     5.720	
  1776	 7.400	    22.972	   247.308	     0.478	     0.712	   287.637	     6.262	
  1777	 7.404	    23.511	   247.559	     0.478	     0.712	   286.890	     5.718	
  1778	 7.408	    22.438	   248.095	     0.487	     0.176	   287.894	     6.260	
  1779	 7.412	    23.517	   248.079	     1.020	     1.791	   287.385	     5.731	
  1780	 7.417	    22.430	   247.056	    -0.060	     1.249	   287.382	     6.265	
  1781	 7.421	    22.979	   248.082	     1.023	     0.723	   287.900	     5.188	
  1782	 7.425	    23.513	   247.824	     0.480	     0.713	   287.642	     6.262	
  1783	 7.429	    22.975	   247.822	     0.483	     0.174	   287.640	     6.258	
  1784	 7.433	    23.518	   248.339	     1.023	     1.260	   287.642	     5.191	
  1785	 7.438	    22.978	   248.341	     0.487	     0.716	   287.390	     5.722	
  1786	 7.442	    22.985	   249.645	     0.498	     1.784	   287.628	     6.809	
  1787	 7.446	    22.981	   248.596	     1.027	     0.714	   287.891	     6.264	
  1788	 7.450	    22.447	   249.648	     0.501	     0.182	   287.397	     5.180	
  1789	 7.454	    22.982	   249.125	     0.494	     1.784	   287.631	     6.809	
  1790	 7.458	    22.984	   249.121	     1.032	     0.179	   287.647	     5.720	
  1791	 7.463	    23.524	   249.377	     1.032	     1.784	   287.626	     6.809	
  1792	 7.467	    22.442	   248.869	     0.494	     1.255	   287.642	     5.729	
  1793	 7.471	    22.985	   249.380	     1.034	     1.252	   287.888	     6.269	
  1794	 7.475	    22.983	   249.385	     0.496	     0.177	   286.648	     5.174	
  1795	 7.479	    24.064	   249.370	     1.567	     0.176	   287.148	     5.716	
  1796	 7.483	    23.521	   249.382	     0.494	     0.709	   287.140	     6.258	
  1797	 7.488	    23.523	   248.848	     1.565	     1.788	   286.884	     5.727	
  1798	 7.492	    22.982	   249.126	     0.494	     0.179	   286.902	     5.176	
  1799	 7.496	    23.523	   248.853	     1.565	     1.244	   286.632	     6.259	
