BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	1
Frequency:    	240 Hz
Frames:       	2737
Start time:   	0.000

 Frame	  Time	    r gr.X	    r gr.Y	    r gr.Z	
  1041	 4.338	    -0.092	     0.008	    -0.175	
  1042	 4.342	    -0.093	     0.008	    -0.176	
  1043	 4.346	    -0.092	     0.008	    -0.174	
  1044	 4.350	    -0.093	     0.008	    -0.175	
  1045	 4.354	    -0.093	     0.008	    -0.175	
  1046	 4.358	    -0.092	     0.008	    -0.175	
  1047	 4.363	    -0.093	     0.008	    -0.176	
  1048	 4.367	    -0.093	     0.008	    -0.176	
  1049	 4.371	    -0.093	     0.008	    -0.176	
  1050	 4.375	    -0.092	     0.008	    -0.175	
  1051	 4.379	    -0.092	     0.008	    -0.175	
  1052	 4.383	    -0.093	     0.008	    -0.176	
  1053	 4.387	    -0.092	     0.008	    -0.176	
  1054	 4.392	    -0.092	     0.008	    -0.176	
  1055	 4.396	    -0.093	     0.008	    -0.176	
  1056	 4.400	    -0.092	     0.008	    -0.176	
  1057	 4.404	    -0.093	     0.008	    -0.176	
  1058	 4.408	    -0.092	     0.008	    -0.177	
  1059	 4.412	    -0.093	     0.008	    -0.176	
  1060	 4.417	    -0.092	     0.008	    -0.177	
  1061	 4.421	    -0.092	     0.008	    -0.177	
  1062	 4.425	    -0.092	     0.008	    -0.177	
  1063	 4.429	    -0.092	     0.008	    -0.176	
  1064	 4.433	    -0.092	     0.008	    -0.177	
  1065	 4.438	    -0.092	     0.008	    -0.177	
  1066	 4.442	    -0.092	     0.008	    -0.178	
  1067	 4.446	    -0.092	     0.008	    -0.176	
  1068	 4.450	    -0.092	     0.008	    -0.177	
  1069	 4.454	    -0.093	     0.008	    -0.177	
  1070	 4.458	    -0.092	     0.008	    -0.176	
  1071	 4.463	    -0.092	     0.008	    -0.177	
  1072	 4.467	    -0.092	     0.008	    -0.177	
  1073	 4.471	    -0.092	     0.008	    -0.177	
  1074	 4.475	    -0.092	     0.008	    -0.177	
  1075	 4.479	    -0.093	     0.008	    -0.177	
  1076	 4.483	    -0.092	     0.008	    -0.177	
  1077	 4.488	    -0.092	     0.008	    -0.177	
  1078	 4.492	    -0.092	     0.008	    -0.178	
  1079	 4.496	    -0.092	     0.008	    -0.177	
  1080	 4.500	    -0.092	     0.008	    -0.177	
  1081	 4.504	    -0.092	     0.008	    -0.177	
  1082	 4.508	    -0.092	     0.008	    -0.177	
  1083	 4.512	    -0.092	     0.008	    -0.177	
  1084	 4.517	    -0.092	     0.008	    -0.177	
  1085	 4.521	    -0.092	     0.008	    -0.177	
  1086	 4.525	    -0.093	     0.008	    -0.177	
  1087	 4.529	    -0.092	     0.008	    -0.177	
  1088	 4.533	    -0.092	     0.008	    -0.177	
  1089	 4.537	    -0.092	     0.008	    -0.177	
  1090	 4.542	    -0.092	     0.008	    -0.177	
  1091	 4.546	    -0.092	     0.008	    -0.176	
  1092	 4.550	    -0.092	     0.008	    -0.177	
  1093	 4.554	    -0.092	     0.008	    -0.176	
  1094	 4.558	    -0.092	     0.008	    -0.176	
  1095	 4.563	    -0.092	     0.008	    -0.177	
  1096	 4.567	    -0.092	     0.008	    -0.177	
  1097	 4.571	    -0.092	     0.008	    -0.176	
  1098	 4.575	    -0.092	     0.008	    -0.177	
  1099	 4.579	    -0.092	     0.008	    -0.176	
  1100	 4.583	    -0.092	     0.008	    -0.176	
  1101	 4.588	    -0.092	     0.008	    -0.176	
  1102	 4.592	    -0.092	     0.008	    -0.177	
  1103	 4.596	    -0.092	     0.008	    -0.176	
  1104	 4.600	    -0.092	     0.008	    -0.176	
  1105	 4.604	    -0.092	     0.008	    -0.177	
  1106	 4.608	    -0.092	     0.008	    -0.177	
  1107	 4.613	    -0.092	     0.008	    -0.177	
  1108	 4.617	    -0.092	     0.008	    -0.177	
  1109	 4.621	    -0.092	     0.008	    -0.177	
  1110	 4.625	    -0.092	     0.008	    -0.176	
  1111	 4.629	    -0.092	     0.008	    -0.176	
  1112	 4.633	    -0.092	     0.008	    -0.176	
  1113	 4.637	    -0.092	     0.008	    -0.177	
  1114	 4.642	    -0.092	     0.008	    -0.177	
  1115	 4.646	    -0.092	     0.008	    -0.177	
  1116	 4.650	    -0.092	     0.008	    -0.177	
  1117	 4.654	    -0.092	     0.008	    -0.178	
  1118	 4.658	    -0.092	     0.008	    -0.177	
  1119	 4.662	    -0.092	     0.008	    -0.176	
  1120	 4.667	    -0.092	     0.008	    -0.177	
  1121	 4.671	    -0.092	     0.008	    -0.177	
  1122	 4.675	    -0.092	     0.008	    -0.176	
  1123	 4.679	    -0.092	     0.008	    -0.176	
  1124	 4.683	    -0.092	     0.008	    -0.176	
  1125	 4.688	    -0.092	     0.008	    -0.176	
  1126	 4.692	    -0.092	     0.008	    -0.176	
  1127	 4.696	    -0.092	     0.008	    -0.177	
  1128	 4.700	    -0.092	     0.008	    -0.177	
  1129	 4.704	    -0.092	     0.008	    -0.177	
  1130	 4.708	    -0.092	     0.008	    -0.177	
  1131	 4.713	    -0.092	     0.008	    -0.178	
  1132	 4.717	    -0.092	     0.008	    -0.177	
  1133	 4.721	    -0.092	     0.008	    -0.177	
  1134	 4.725	    -0.092	     0.008	    -0.176	
  1135	 4.729	    -0.092	     0.008	    -0.177	
  1136	 4.733	    -0.092	     0.008	    -0.177	
  1137	 4.738	    -0.092	     0.008	    -0.176	
  1138	 4.742	    -0.092	     0.008	    -0.177	
  1139	 4.746	    -0.092	     0.008	    -0.177	
  1140	 4.750	    -0.092	     0.008	    -0.177	
  1141	 4.754	    -0.092	     0.008	    -0.177	
  1142	 4.758	    -0.092	     0.008	    -0.177	
  1143	 4.762	    -0.092	     0.008	    -0.177	
  1144	 4.767	    -0.092	     0.008	    -0.176	
  1145	 4.771	    -0.092	     0.008	    -0.177	
  1146	 4.775	    -0.093	     0.008	    -0.178	
  1147	 4.779	    -0.092	     0.008	    -0.178	
  1148	 4.783	    -0.092	     0.008	    -0.177	
  1149	 4.787	    -0.092	     0.008	    -0.176	
  1150	 4.792	    -0.092	     0.008	    -0.177	
  1151	 4.796	    -0.092	     0.008	    -0.177	
  1152	 4.800	    -0.092	     0.008	    -0.177	
  1153	 4.804	    -0.092	     0.008	    -0.177	
  1154	 4.808	    -0.092	     0.008	    -0.177	
  1155	 4.813	    -0.093	     0.008	    -0.178	
  1156	 4.817	    -0.092	     0.008	    -0.177	
  1157	 4.821	    -0.092	     0.008	    -0.178	
  1158	 4.825	    -0.092	     0.008	    -0.178	
  1159	 4.829	    -0.092	     0.008	    -0.178	
  1160	 4.833	    -0.092	     0.008	    -0.178	
  1161	 4.838	    -0.092	     0.008	    -0.177	
  1162	 4.842	    -0.093	     0.008	    -0.178	
  1163	 4.846	    -0.092	     0.008	    -0.177	
  1164	 4.850	    -0.092	     0.008	    -0.177	
  1165	 4.854	    -0.092	     0.008	    -0.178	
  1166	 4.858	    -0.092	     0.008	    -0.178	
  1167	 4.863	    -0.092	     0.008	    -0.178	
  1168	 4.867	    -0.092	     0.008	    -0.178	
  1169	 4.871	    -0.092	     0.008	    -0.178	
  1170	 4.875	    -0.092	     0.008	    -0.178	
  1171	 4.879	    -0.092	     0.008	    -0.179	
  1172	 4.883	    -0.092	     0.008	    -0.178	
  1173	 4.887	    -0.092	     0.008	    -0.177	
  1174	 4.892	    -0.092	     0.008	    -0.178	
  1175	 4.896	    -0.092	     0.008	    -0.178	
  1176	 4.900	    -0.092	     0.008	    -0.179	
  1177	 4.904	    -0.092	     0.008	    -0.178	
  1178	 4.908	    -0.092	     0.008	    -0.178	
  1179	 4.912	    -0.092	     0.008	    -0.178	
  1180	 4.917	    -0.092	     0.008	    -0.178	
  1181	 4.921	    -0.092	     0.008	    -0.178	
  1182	 4.925	    -0.092	     0.008	    -0.179	
  1183	 4.929	    -0.092	     0.008	    -0.177	
  1184	 4.933	    -0.092	     0.008	    -0.178	
  1185	 4.938	    -0.092	     0.008	    -0.178	
  1186	 4.942	    -0.092	     0.008	    -0.178	
  1187	 4.946	    -0.092	     0.008	    -0.179	
  1188	 4.950	    -0.092	     0.008	    -0.179	
  1189	 4.954	    -0.092	     0.008	    -0.178	
  1190	 4.958	    -0.092	     0.008	    -0.178	
  1191	 4.963	    -0.092	     0.008	    -0.179	
  1192	 4.967	    -0.092	     0.008	    -0.178	
  1193	 4.971	    -0.092	     0.008	    -0.179	
  1194	 4.975	    -0.092	     0.008	    -0.178	
  1195	 4.979	    -0.092	     0.008	    -0.179	
  1196	 4.983	    -0.092	     0.008	    -0.178	
  1197	 4.988	    -0.092	     0.008	    -0.179	
  1198	 4.992	    -0.092	     0.008	    -0.179	
  1199	 4.996	    -0.092	     0.008	    -0.179	
  1200	 5.000	    -0.092	     0.008	    -0.178	
  1201	 5.004	    -0.092	     0.008	    -0.179	
  1202	 5.008	    -0.092	     0.008	    -0.179	
  1203	 5.012	    -0.092	     0.008	    -0.179	
  1204	 5.017	    -0.092	     0.008	    -0.178	
  1205	 5.021	    -0.092	     0.008	    -0.179	
  1206	 5.025	    -0.092	     0.008	    -0.178	
  1207	 5.029	    -0.092	     0.008	    -0.179	
  1208	 5.033	    -0.092	     0.008	    -0.179	
  1209	 5.037	    -0.092	     0.008	    -0.179	
  1210	 5.042	    -0.092	     0.008	    -0.179	
  1211	 5.046	    -0.092	     0.008	    -0.179	
  1212	 5.050	    -0.092	     0.008	    -0.179	
  1213	 5.054	    -0.092	     0.008	    -0.179	
  1214	 5.058	    -0.092	     0.008	    -0.179	
  1215	 5.063	    -0.092	     0.008	    -0.179	
  1216	 5.067	    -0.092	     0.008	    -0.179	
  1217	 5.071	    -0.092	     0.008	    -0.178	
  1218	 5.075	    -0.092	     0.008	    -0.179	
  1219	 5.079	    -0.092	     0.008	    -0.178	
  1220	 5.083	    -0.092	     0.008	    -0.179	
  1221	 5.088	    -0.092	     0.008	    -0.178	
  1222	 5.092	    -0.092	     0.008	    -0.179	
  1223	 5.096	    -0.092	     0.008	    -0.178	
  1224	 5.100	    -0.092	     0.008	    -0.178	
  1225	 5.104	    -0.092	     0.008	    -0.179	
  1226	 5.108	    -0.092	     0.008	    -0.179	
  1227	 5.113	    -0.092	     0.008	    -0.179	
  1228	 5.117	    -0.092	     0.008	    -0.178	
  1229	 5.121	    -0.092	     0.008	    -0.178	
  1230	 5.125	    -0.092	     0.008	    -0.179	
  1231	 5.129	    -0.092	     0.008	    -0.179	
  1232	 5.133	    -0.092	     0.008	    -0.179	
  1233	 5.137	    -0.091	     0.008	    -0.178	
  1234	 5.142	    -0.092	     0.008	    -0.178	
  1235	 5.146	    -0.092	     0.008	    -0.179	
  1236	 5.150	    -0.092	     0.008	    -0.178	
  1237	 5.154	    -0.092	     0.008	    -0.178	
  1238	 5.158	    -0.092	     0.008	    -0.178	
  1239	 5.162	    -0.092	     0.008	    -0.178	
  1240	 5.167	    -0.092	     0.008	    -0.178	
  1241	 5.171	    -0.092	     0.008	    -0.179	
  1242	 5.175	    -0.092	     0.008	    -0.179	
  1243	 5.179	    -0.092	     0.008	    -0.178	
  1244	 5.183	    -0.092	     0.008	    -0.178	
  1245	 5.188	    -0.092	     0.008	    -0.179	
  1246	 5.192	    -0.092	     0.008	    -0.178	
  1247	 5.196	    -0.092	     0.008	    -0.177	
  1248	 5.200	    -0.092	     0.008	    -0.178	
  1249	 5.204	    -0.092	     0.008	    -0.179	
  1250	 5.208	    -0.092	     0.008	    -0.178	
  1251	 5.213	    -0.092	     0.008	    -0.177	
  1252	 5.217	    -0.092	     0.008	    -0.178	
  1253	 5.221	    -0.092	     0.008	    -0.178	
  1254	 5.225	    -0.092	     0.008	    -0.179	
  1255	 5.229	    -0.092	     0.008	    -0.179	
  1256	 5.233	    -0.092	     0.008	    -0.178	
  1257	 5.238	    -0.091	     0.008	    -0.177	
  1258	 5.242	    -0.092	     0.008	    -0.178	
  1259	 5.246	    -0.092	     0.008	    -0.178	
  1260	 5.250	    -0.092	     0.008	    -0.178	
  1261	 5.254	    -0.092	     0.008	    -0.178	
  1262	 5.258	    -0.092	     0.008	    -0.178	
  1263	 5.262	    -0.092	     0.008	    -0.178	
  1264	 5.267	    -0.091	     0.008	    -0.178	
  1265	 5.271	    -0.092	     0.008	    -0.179	
  1266	 5.275	    -0.092	     0.008	    -0.178	
  1267	 5.279	    -0.092	     0.008	    -0.178	
  1268	 5.283	    -0.092	     0.008	    -0.179	
  1269	 5.287	    -0.092	     0.008	    -0.179	
  1270	 5.292	    -0.092	     0.008	    -0.178	
  1271	 5.296	    -0.092	     0.008	    -0.178	
  1272	 5.300	    -0.092	     0.008	    -0.178	
  1273	 5.304	    -0.092	     0.008	    -0.178	
  1274	 5.308	    -0.092	     0.008	    -0.178	
  1275	 5.313	    -0.092	     0.008	    -0.178	
  1276	 5.317	    -0.092	     0.008	    -0.178	
  1277	 5.321	    -0.092	     0.008	    -0.179	
  1278	 5.325	    -0.092	     0.008	    -0.179	
  1279	 5.329	    -0.091	     0.008	    -0.178	
  1280	 5.333	    -0.092	     0.008	    -0.179	
  1281	 5.338	    -0.092	     0.008	    -0.177	
  1282	 5.342	    -0.092	     0.008	    -0.178	
  1283	 5.346	    -0.091	     0.008	    -0.179	
  1284	 5.350	    -0.092	     0.008	    -0.178	
  1285	 5.354	    -0.091	     0.008	    -0.178	
  1286	 5.358	    -0.092	     0.008	    -0.178	
  1287	 5.363	    -0.092	     0.008	    -0.179	
  1288	 5.367	    -0.092	     0.008	    -0.178	
  1289	 5.371	    -0.092	     0.008	    -0.178	
  1290	 5.375	    -0.092	     0.008	    -0.178	
  1291	 5.379	    -0.092	     0.008	    -0.178	
  1292	 5.383	    -0.092	     0.008	    -0.179	
  1293	 5.387	    -0.092	     0.008	    -0.178	
  1294	 5.392	    -0.092	     0.008	    -0.178	
  1295	 5.396	    -0.092	     0.008	    -0.178	
  1296	 5.400	    -0.092	     0.008	    -0.177	
  1297	 5.404	    -0.092	     0.008	    -0.178	
  1298	 5.408	    -0.092	     0.008	    -0.178	
  1299	 5.412	    -0.092	     0.008	    -0.179	
  1300	 5.417	    -0.091	     0.008	    -0.178	
  1301	 5.421	    -0.092	     0.008	    -0.178	
  1302	 5.425	    -0.092	     0.008	    -0.178	
  1303	 5.429	    -0.092	     0.008	    -0.178	
  1304	 5.433	    -0.092	     0.008	    -0.178	
  1305	 5.438	    -0.092	     0.008	    -0.178	
  1306	 5.442	    -0.092	     0.008	    -0.179	
  1307	 5.446	    -0.092	     0.008	    -0.178	
  1308	 5.450	    -0.092	     0.008	    -0.178	
  1309	 5.454	    -0.092	     0.008	    -0.179	
  1310	 5.458	    -0.092	     0.008	    -0.179	
  1311	 5.463	    -0.092	     0.008	    -0.178	
  1312	 5.467	    -0.092	     0.008	    -0.178	
  1313	 5.471	    -0.092	     0.008	    -0.179	
  1314	 5.475	    -0.092	     0.008	    -0.178	
  1315	 5.479	    -0.092	     0.008	    -0.179	
  1316	 5.483	    -0.092	     0.008	    -0.179	
  1317	 5.488	    -0.092	     0.008	    -0.179	
  1318	 5.492	    -0.092	     0.008	    -0.179	
  1319	 5.496	    -0.092	     0.008	    -0.179	
  1320	 5.500	    -0.092	     0.008	    -0.179	
  1321	 5.504	    -0.092	     0.008	    -0.179	
  1322	 5.508	    -0.092	     0.008	    -0.179	
  1323	 5.512	    -0.092	     0.008	    -0.178	
  1324	 5.517	    -0.092	     0.008	    -0.178	
  1325	 5.521	    -0.092	     0.008	    -0.178	
  1326	 5.525	    -0.092	     0.008	    -0.179	
  1327	 5.529	    -0.092	     0.008	    -0.178	
  1328	 5.533	    -0.092	     0.008	    -0.178	
  1329	 5.537	    -0.092	     0.008	    -0.179	
  1330	 5.542	    -0.092	     0.008	    -0.177	
  1331	 5.546	    -0.092	     0.008	    -0.178	
  1332	 5.550	    -0.092	     0.008	    -0.179	
  1333	 5.554	    -0.092	     0.008	    -0.178	
  1334	 5.558	    -0.092	     0.008	    -0.178	
  1335	 5.563	    -0.092	     0.008	    -0.178	
  1336	 5.567	    -0.092	     0.008	    -0.178	
  1337	 5.571	    -0.092	     0.008	    -0.178	
  1338	 5.575	    -0.092	     0.008	    -0.177	
  1339	 5.579	    -0.092	     0.008	    -0.178	
  1340	 5.583	    -0.092	     0.008	    -0.178	
  1341	 5.588	    -0.092	     0.008	    -0.178	
  1342	 5.592	    -0.092	     0.008	    -0.178	
  1343	 5.596	    -0.092	     0.008	    -0.178	
  1344	 5.600	    -0.092	     0.008	    -0.178	
  1345	 5.604	    -0.092	     0.008	    -0.179	
  1346	 5.608	    -0.092	     0.008	    -0.178	
  1347	 5.613	    -0.092	     0.008	    -0.179	
  1348	 5.617	    -0.092	     0.008	    -0.177	
  1349	 5.621	    -0.092	     0.008	    -0.178	
  1350	 5.625	    -0.092	     0.008	    -0.178	
  1351	 5.629	    -0.092	     0.008	    -0.177	
  1352	 5.633	    -0.093	     0.008	    -0.178	
  1353	 5.637	    -0.092	     0.008	    -0.178	
  1354	 5.642	    -0.092	     0.008	    -0.178	
  1355	 5.646	    -0.092	     0.008	    -0.178	
  1356	 5.650	    -0.092	     0.008	    -0.178	
  1357	 5.654	    -0.092	     0.008	    -0.178	
  1358	 5.658	    -0.092	     0.008	    -0.178	
  1359	 5.662	    -0.093	     0.008	    -0.179	
  1360	 5.667	    -0.092	     0.008	    -0.177	
  1361	 5.671	    -0.092	     0.008	    -0.177	
  1362	 5.675	    -0.092	     0.008	    -0.179	
  1363	 5.679	    -0.092	     0.008	    -0.177	
  1364	 5.683	    -0.092	     0.008	    -0.178	
  1365	 5.688	    -0.092	     0.008	    -0.178	
  1366	 5.692	    -0.092	     0.008	    -0.177	
  1367	 5.696	    -0.092	     0.008	    -0.178	
  1368	 5.700	    -0.092	     0.008	    -0.178	
  1369	 5.704	    -0.092	     0.008	    -0.178	
  1370	 5.708	    -0.092	     0.008	    -0.177	
  1371	 5.713	    -0.092	     0.008	    -0.177	
  1372	 5.717	    -0.092	     0.008	    -0.178	
  1373	 5.721	    -0.092	     0.008	    -0.177	
  1374	 5.725	    -0.092	     0.008	    -0.177	
  1375	 5.729	    -0.092	     0.008	    -0.178	
  1376	 5.733	    -0.092	     0.008	    -0.178	
  1377	 5.738	    -0.092	     0.008	    -0.177	
  1378	 5.742	    -0.093	     0.008	    -0.177	
  1379	 5.746	    -0.092	     0.008	    -0.177	
  1380	 5.750	    -0.092	     0.008	    -0.176	
  1381	 5.754	    -0.092	     0.008	    -0.177	
  1382	 5.758	    -0.092	     0.008	    -0.177	
  1383	 5.762	    -0.092	     0.008	    -0.177	
  1384	 5.767	    -0.092	     0.008	    -0.177	
  1385	 5.771	    -0.092	     0.008	    -0.177	
  1386	 5.775	    -0.092	     0.008	    -0.177	
  1387	 5.779	    -0.092	     0.008	    -0.176	
  1388	 5.783	    -0.092	     0.008	    -0.177	
  1389	 5.787	    -0.092	     0.008	    -0.177	
  1390	 5.792	    -0.092	     0.008	    -0.177	
  1391	 5.796	    -0.092	     0.008	    -0.177	
  1392	 5.800	    -0.092	     0.008	    -0.177	
  1393	 5.804	    -0.092	     0.008	    -0.177	
  1394	 5.808	    -0.092	     0.008	    -0.178	
  1395	 5.813	    -0.092	     0.008	    -0.176	
  1396	 5.817	    -0.092	     0.008	    -0.177	
  1397	 5.821	    -0.092	     0.008	    -0.177	
  1398	 5.825	    -0.092	     0.008	    -0.178	
  1399	 5.829	    -0.092	     0.008	    -0.177	
  1400	 5.833	    -0.092	     0.008	    -0.177	
  1401	 5.838	    -0.092	     0.008	    -0.176	
  1402	 5.842	    -0.092	     0.008	    -0.178	
  1403	 5.846	    -0.092	     0.008	    -0.177	
  1404	 5.850	    -0.092	     0.008	    -0.176	
  1405	 5.854	    -0.092	     0.008	    -0.177	
  1406	 5.858	    -0.092	     0.008	    -0.177	
  1407	 5.863	    -0.092	     0.008	    -0.177	
  1408	 5.867	    -0.092	     0.008	    -0.177	
  1409	 5.871	    -0.093	     0.008	    -0.177	
  1410	 5.875	    -0.092	     0.008	    -0.176	
  1411	 5.879	    -0.092	     0.008	    -0.176	
  1412	 5.883	    -0.093	     0.008	    -0.177	
  1413	 5.887	    -0.092	     0.008	    -0.176	
  1414	 5.892	    -0.092	     0.008	    -0.176	
  1415	 5.896	    -0.092	     0.008	    -0.176	
  1416	 5.900	    -0.092	     0.008	    -0.176	
  1417	 5.904	    -0.092	     0.008	    -0.176	
  1418	 5.908	    -0.092	     0.008	    -0.176	
  1419	 5.912	    -0.092	     0.008	    -0.176	
  1420	 5.917	    -0.092	     0.008	    -0.176	
  1421	 5.921	    -0.092	     0.008	    -0.177	
  1422	 5.925	    -0.092	     0.008	    -0.176	
  1423	 5.929	    -0.092	     0.008	    -0.176	
  1424	 5.933	    -0.092	     0.008	    -0.176	
  1425	 5.938	    -0.092	     0.008	    -0.176	
  1426	 5.942	    -0.092	     0.008	    -0.177	
  1427	 5.946	    -0.092	     0.008	    -0.176	
  1428	 5.950	    -0.093	     0.008	    -0.176	
  1429	 5.954	    -0.092	     0.008	    -0.176	
  1430	 5.958	    -0.092	     0.008	    -0.176	
  1431	 5.963	    -0.092	     0.008	    -0.176	
  1432	 5.967	    -0.092	     0.008	    -0.176	
  1433	 5.971	    -0.092	     0.008	    -0.176	
  1434	 5.975	    -0.092	     0.008	    -0.176	
  1435	 5.979	    -0.092	     0.008	    -0.176	
  1436	 5.983	    -0.092	     0.008	    -0.176	
  1437	 5.988	    -0.092	     0.008	    -0.175	
  1438	 5.992	    -0.093	     0.008	    -0.177	
  1439	 5.996	    -0.092	     0.008	    -0.175	
  1440	 6.000	    -0.092	     0.008	    -0.176	
  1441	 6.004	    -0.092	     0.008	    -0.176	
  1442	 6.008	    -0.092	     0.008	    -0.177	
  1443	 6.012	    -0.092	     0.008	    -0.176	
  1444	 6.017	    -0.092	     0.008	    -0.176	
  1445	 6.021	    -0.092	     0.008	    -0.176	
  1446	 6.025	    -0.093	     0.008	    -0.177	
  1447	 6.029	    -0.092	     0.008	    -0.176	
  1448	 6.033	    -0.092	     0.008	    -0.176	
  1449	 6.037	    -0.092	     0.008	    -0.176	
  1450	 6.042	    -0.092	     0.008	    -0.176	
  1451	 6.046	    -0.092	     0.008	    -0.176	
  1452	 6.050	    -0.093	     0.008	    -0.176	
  1453	 6.054	    -0.092	     0.008	    -0.177	
  1454	 6.058	    -0.092	     0.008	    -0.176	
  1455	 6.063	    -0.092	     0.008	    -0.177	
  1456	 6.067	    -0.092	     0.008	    -0.176	
  1457	 6.071	    -0.092	     0.008	    -0.176	
  1458	 6.075	    -0.092	     0.008	    -0.176	
  1459	 6.079	    -0.091	     0.008	    -0.176	
  1460	 6.083	    -0.092	     0.008	    -0.176	
  1461	 6.088	    -0.092	     0.008	    -0.176	
  1462	 6.092	    -0.092	     0.008	    -0.177	
  1463	 6.096	    -0.092	     0.008	    -0.176	
  1464	 6.100	    -0.092	     0.008	    -0.176	
  1465	 6.104	    -0.092	     0.008	    -0.176	
  1466	 6.108	    -0.092	     0.008	    -0.176	
  1467	 6.113	    -0.092	     0.008	    -0.175	
  1468	 6.117	    -0.092	     0.008	    -0.176	
  1469	 6.121	    -0.092	     0.008	    -0.176	
  1470	 6.125	    -0.093	     0.008	    -0.176	
  1471	 6.129	    -0.092	     0.008	    -0.176	
  1472	 6.133	    -0.093	     0.008	    -0.177	
  1473	 6.137	    -0.092	     0.008	    -0.176	
  1474	 6.142	    -0.092	     0.008	    -0.176	
  1475	 6.146	    -0.092	     0.008	    -0.176	
  1476	 6.150	    -0.093	     0.008	    -0.177	
  1477	 6.154	    -0.092	     0.008	    -0.176	
  1478	 6.158	    -0.092	     0.008	    -0.176	
  1479	 6.162	    -0.093	     0.008	    -0.177	
  1480	 6.167	    -0.092	     0.008	    -0.175	
  1481	 6.171	    -0.092	     0.008	    -0.176	
  1482	 6.175	    -0.092	     0.008	    -0.176	
  1483	 6.179	    -0.092	     0.008	    -0.176	
  1484	 6.183	    -0.092	     0.008	    -0.177	
  1485	 6.188	    -0.092	     0.008	    -0.176	
  1486	 6.192	    -0.093	     0.008	    -0.176	
  1487	 6.196	    -0.092	     0.008	    -0.176	
  1488	 6.200	    -0.092	     0.008	    -0.176	
  1489	 6.204	    -0.093	     0.008	    -0.177	
  1490	 6.208	    -0.092	     0.008	    -0.176	
  1491	 6.213	    -0.092	     0.008	    -0.175	
  1492	 6.217	    -0.092	     0.008	    -0.176	
  1493	 6.221	    -0.092	     0.008	    -0.176	
  1494	 6.225	    -0.093	     0.008	    -0.177	
  1495	 6.229	    -0.093	     0.008	    -0.177	
  1496	 6.233	    -0.093	     0.008	    -0.175	
  1497	 6.238	    -0.092	     0.008	    -0.175	
  1498	 6.242	    -0.092	     0.008	    -0.176	
  1499	 6.246	    -0.093	     0.008	    -0.177	
  1500	 6.250	    -0.093	     0.008	    -0.176	
  1501	 6.254	    -0.092	     0.008	    -0.175	
  1502	 6.258	    -0.092	     0.008	    -0.176	
  1503	 6.262	    -0.092	     0.008	    -0.175	
  1504	 6.267	    -0.092	     0.008	    -0.175	
  1505	 6.271	    -0.093	     0.008	    -0.176	
  1506	 6.275	    -0.092	     0.008	    -0.176	
  1507	 6.279	    -0.092	     0.008	    -0.175	
  1508	 6.283	    -0.092	     0.008	    -0.176	
  1509	 6.287	    -0.092	     0.008	    -0.176	
  1510	 6.292	    -0.093	     0.008	    -0.176	
  1511	 6.296	    -0.093	     0.008	    -0.176	
  1512	 6.300	    -0.092	     0.008	    -0.175	
  1513	 6.304	    -0.092	     0.008	    -0.175	
  1514	 6.308	    -0.092	     0.008	    -0.175	
  1515	 6.313	    -0.093	     0.008	    -0.176	
  1516	 6.317	    -0.092	     0.008	    -0.175	
  1517	 6.321	    -0.092	     0.008	    -0.176	
  1518	 6.325	    -0.092	     0.008	    -0.175	
  1519	 6.329	    -0.092	     0.008	    -0.175	
  1520	 6.333	    -0.092	     0.008	    -0.175	
  1521	 6.338	    -0.092	     0.008	    -0.175	
  1522	 6.342	    -0.093	     0.008	    -0.175	
  1523	 6.346	    -0.093	     0.008	    -0.175	
  1524	 6.350	    -0.092	     0.008	    -0.175	
  1525	 6.354	    -0.092	     0.008	    -0.175	
  1526	 6.358	    -0.093	     0.008	    -0.175	
  1527	 6.363	    -0.092	     0.008	    -0.175	
  1528	 6.367	    -0.092	     0.008	    -0.176	
  1529	 6.371	    -0.093	     0.008	    -0.176	
  1530	 6.375	    -0.093	     0.008	    -0.175	
  1531	 6.379	    -0.092	     0.008	    -0.174	
  1532	 6.383	    -0.093	     0.008	    -0.176	
  1533	 6.387	    -0.093	     0.008	    -0.175	
  1534	 6.392	    -0.092	     0.008	    -0.175	
  1535	 6.396	    -0.092	     0.008	    -0.175	
  1536	 6.400	    -0.093	     0.008	    -0.175	
  1537	 6.404	    -0.093	     0.008	    -0.175	
  1538	 6.408	    -0.092	     0.008	    -0.175	
  1539	 6.412	    -0.093	     0.008	    -0.175	
  1540	 6.417	    -0.092	     0.008	    -0.174	
  1541	 6.421	    -0.093	     0.008	    -0.175	
  1542	 6.425	    -0.092	     0.008	    -0.175	
  1543	 6.429	    -0.093	     0.008	    -0.175	
  1544	 6.433	    -0.092	     0.008	    -0.174	
  1545	 6.438	    -0.092	     0.008	    -0.175	
  1546	 6.442	    -0.093	     0.008	    -0.175	
  1547	 6.446	    -0.092	     0.008	    -0.174	
  1548	 6.450	    -0.092	     0.008	    -0.175	
  1549	 6.454	    -0.092	     0.008	    -0.175	
  1550	 6.458	    -0.092	     0.008	    -0.174	
  1551	 6.463	    -0.093	     0.008	    -0.175	
  1552	 6.467	    -0.093	     0.008	    -0.175	
  1553	 6.471	    -0.093	     0.008	    -0.175	
  1554	 6.475	    -0.093	     0.008	    -0.175	
