BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	22
Frequency:    	60 Hz
Frames:       	1485
Start time:   	0.000

 Frame	  Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	
  1102	18.367	     0.094	     0.923	    -0.981	    -0.035	     0.882	    -0.785	    -0.102	     0.809	    -0.875	    -0.118	     0.656	    -0.886	    -0.032	     0.484	    -0.937	    -0.031	     0.423	    -0.975	    -0.074	     0.311	    -1.038	     0.008	     0.110	    -1.085	    -0.006	     0.045	    -0.953	     0.197	     0.877	    -0.764	     0.273	     0.796	    -0.834	     0.308	     0.658	    -0.785	     0.206	     0.487	    -0.677	     0.213	     0.429	    -0.670	     0.266	     0.307	    -0.667	     0.190	     0.116	    -0.578	     0.216	     0.131	    -0.426	       NaN	       NaN	       NaN	     0.145	     0.065	    -0.591	    -0.106	     1.313	    -0.848	     0.080	     1.373	    -0.903	     0.246	     1.336	    -0.841	
  1103	18.383	     0.097	     0.922	    -0.970	    -0.035	     0.880	    -0.775	    -0.102	     0.809	    -0.868	    -0.117	     0.656	    -0.879	    -0.032	     0.484	    -0.931	    -0.030	     0.423	    -0.969	    -0.074	     0.312	    -1.035	     0.009	     0.111	    -1.084	    -0.006	     0.045	    -0.953	     0.197	     0.876	    -0.752	     0.274	     0.795	    -0.822	     0.308	     0.657	    -0.772	     0.206	     0.485	    -0.667	     0.213	     0.426	    -0.660	     0.265	     0.304	    -0.660	     0.189	     0.113	    -0.572	     0.215	     0.126	    -0.420	       NaN	       NaN	       NaN	     0.144	     0.062	    -0.587	    -0.104	     1.312	    -0.839	     0.083	     1.371	    -0.892	     0.249	     1.334	    -0.829	
  1104	18.400	     0.099	     0.921	    -0.959	    -0.034	     0.878	    -0.766	    -0.100	     0.808	    -0.859	    -0.116	     0.655	    -0.872	    -0.031	     0.483	    -0.925	    -0.029	     0.423	    -0.964	    -0.073	     0.313	    -1.031	     0.009	     0.113	    -1.083	    -0.006	     0.045	    -0.953	     0.198	     0.873	    -0.740	     0.275	     0.793	    -0.810	     0.308	     0.656	    -0.758	     0.206	     0.483	    -0.657	     0.212	     0.423	    -0.651	     0.264	     0.301	    -0.651	     0.189	     0.110	    -0.568	     0.213	     0.119	    -0.415	       NaN	       NaN	       NaN	     0.143	     0.059	    -0.584	    -0.102	     1.311	    -0.828	     0.086	     1.370	    -0.881	     0.251	     1.333	    -0.817	
  1105	18.417	     0.102	     0.920	    -0.948	    -0.033	     0.877	    -0.756	    -0.099	     0.807	    -0.850	    -0.115	     0.654	    -0.864	    -0.029	     0.483	    -0.919	    -0.028	     0.423	    -0.958	    -0.072	     0.314	    -1.027	     0.009	     0.114	    -1.082	    -0.006	     0.045	    -0.953	     0.198	     0.871	    -0.727	     0.276	     0.792	    -0.797	     0.309	     0.655	    -0.745	     0.206	     0.480	    -0.647	     0.212	     0.421	    -0.642	     0.264	     0.299	    -0.643	     0.187	     0.107	    -0.563	     0.211	     0.112	    -0.410	       NaN	       NaN	       NaN	     0.142	     0.058	    -0.581	    -0.100	     1.310	    -0.818	     0.089	     1.369	    -0.870	     0.254	     1.331	    -0.805	
  1106	18.433	     0.105	     0.919	    -0.936	    -0.032	     0.875	    -0.745	    -0.097	     0.805	    -0.841	    -0.113	     0.654	    -0.857	    -0.028	     0.483	    -0.912	    -0.027	     0.423	    -0.952	    -0.071	     0.316	    -1.023	     0.009	     0.116	    -1.081	    -0.006	     0.045	    -0.953	     0.199	     0.870	    -0.715	     0.278	     0.791	    -0.784	     0.311	     0.653	    -0.733	     0.205	     0.477	    -0.638	     0.211	     0.419	    -0.633	     0.263	     0.297	    -0.634	     0.186	     0.106	    -0.558	     0.209	     0.105	    -0.404	       NaN	       NaN	       NaN	     0.142	     0.057	    -0.577	    -0.097	     1.310	    -0.807	     0.092	     1.367	    -0.858	     0.256	     1.329	    -0.792	
  1107	18.450	     0.108	     0.919	    -0.924	    -0.031	     0.874	    -0.734	    -0.095	     0.805	    -0.831	    -0.112	     0.653	    -0.848	    -0.027	     0.483	    -0.904	    -0.026	     0.424	    -0.946	    -0.070	     0.318	    -1.018	     0.009	     0.118	    -1.079	    -0.006	     0.045	    -0.953	     0.200	     0.870	    -0.702	     0.279	     0.790	    -0.770	     0.312	     0.652	    -0.721	     0.205	     0.475	    -0.628	     0.211	     0.417	    -0.623	     0.262	     0.295	    -0.625	     0.185	     0.104	    -0.552	     0.206	     0.097	    -0.399	       NaN	       NaN	       NaN	     0.141	     0.057	    -0.574	    -0.094	     1.309	    -0.797	     0.095	     1.367	    -0.847	     0.259	     1.328	    -0.780	
  1108	18.467	     0.110	     0.918	    -0.911	    -0.030	     0.873	    -0.722	    -0.092	     0.804	    -0.820	    -0.110	     0.653	    -0.839	    -0.026	     0.483	    -0.896	    -0.024	     0.425	    -0.938	    -0.069	     0.320	    -1.013	     0.009	     0.121	    -1.077	    -0.006	     0.045	    -0.953	     0.202	     0.870	    -0.690	     0.280	     0.790	    -0.755	     0.314	     0.651	    -0.710	     0.206	     0.475	    -0.618	     0.211	     0.416	    -0.613	     0.262	     0.295	    -0.616	     0.185	     0.103	    -0.547	     0.205	     0.089	    -0.394	       NaN	       NaN	       NaN	     0.141	     0.057	    -0.571	    -0.092	     1.310	    -0.785	     0.098	     1.366	    -0.835	     0.261	     1.327	    -0.767	
  1109	18.483	     0.113	     0.918	    -0.899	    -0.028	     0.873	    -0.709	    -0.090	     0.804	    -0.809	    -0.108	     0.654	    -0.829	    -0.024	     0.483	    -0.887	    -0.023	     0.425	    -0.930	    -0.068	     0.323	    -1.007	     0.008	     0.124	    -1.074	    -0.006	     0.046	    -0.952	     0.204	     0.871	    -0.677	     0.282	     0.791	    -0.742	     0.316	     0.651	    -0.698	     0.207	     0.475	    -0.607	     0.212	     0.416	    -0.603	     0.262	     0.295	    -0.607	     0.185	     0.102	    -0.542	     0.203	     0.082	    -0.390	       NaN	       NaN	       NaN	     0.142	     0.058	    -0.568	    -0.089	     1.310	    -0.774	     0.101	     1.367	    -0.823	     0.264	     1.327	    -0.755	
  1110	18.500	     0.115	     0.919	    -0.886	    -0.025	     0.872	    -0.697	    -0.087	     0.804	    -0.797	    -0.106	     0.654	    -0.818	    -0.023	     0.484	    -0.877	    -0.022	     0.426	    -0.921	    -0.068	     0.325	    -0.999	     0.008	     0.128	    -1.070	    -0.006	     0.046	    -0.951	     0.206	     0.872	    -0.665	     0.285	     0.793	    -0.728	     0.317	     0.653	    -0.686	     0.208	     0.476	    -0.596	     0.213	     0.416	    -0.593	     0.264	     0.295	    -0.599	     0.186	     0.101	    -0.538	     0.202	     0.075	    -0.386	       NaN	       NaN	       NaN	     0.143	     0.059	    -0.565	    -0.086	     1.311	    -0.762	     0.104	     1.367	    -0.811	     0.266	     1.327	    -0.743	
  1111	18.517	     0.117	     0.920	    -0.873	    -0.023	     0.872	    -0.684	    -0.084	     0.804	    -0.785	    -0.104	     0.655	    -0.807	    -0.021	     0.484	    -0.866	    -0.020	     0.427	    -0.910	    -0.067	     0.328	    -0.991	     0.007	     0.132	    -1.066	    -0.007	     0.046	    -0.951	     0.209	     0.874	    -0.652	     0.288	     0.795	    -0.716	     0.320	     0.656	    -0.672	     0.211	     0.477	    -0.585	     0.215	     0.417	    -0.583	     0.266	     0.295	    -0.590	     0.187	     0.101	    -0.535	     0.202	     0.070	    -0.383	       NaN	       NaN	       NaN	     0.144	     0.059	    -0.563	    -0.084	     1.313	    -0.749	     0.107	     1.368	    -0.799	     0.269	     1.328	    -0.731	
  1112	18.533	     0.119	     0.921	    -0.860	    -0.021	     0.873	    -0.670	    -0.081	     0.804	    -0.772	    -0.101	     0.655	    -0.795	    -0.019	     0.485	    -0.854	    -0.019	     0.428	    -0.899	    -0.066	     0.331	    -0.982	     0.007	     0.136	    -1.062	    -0.007	     0.045	    -0.952	     0.211	     0.876	    -0.640	     0.291	     0.798	    -0.703	     0.323	     0.659	    -0.658	     0.213	     0.478	    -0.575	     0.218	     0.417	    -0.573	     0.269	     0.296	    -0.582	     0.188	     0.100	    -0.532	     0.202	     0.065	    -0.381	       NaN	       NaN	       NaN	     0.144	     0.060	    -0.561	    -0.081	     1.315	    -0.737	     0.109	     1.369	    -0.787	     0.272	     1.329	    -0.719	
  1113	18.550	     0.120	     0.923	    -0.847	    -0.018	     0.873	    -0.657	    -0.078	     0.804	    -0.759	    -0.099	     0.656	    -0.782	    -0.017	     0.485	    -0.841	    -0.017	     0.429	    -0.887	    -0.064	     0.334	    -0.972	     0.007	     0.141	    -1.056	    -0.007	     0.045	    -0.952	     0.214	     0.879	    -0.627	     0.293	     0.801	    -0.691	     0.326	     0.661	    -0.644	     0.216	     0.479	    -0.564	     0.220	     0.418	    -0.563	     0.271	     0.297	    -0.574	     0.190	     0.099	    -0.530	     0.201	     0.061	    -0.379	       NaN	       NaN	       NaN	     0.145	     0.061	    -0.559	    -0.078	     1.317	    -0.724	     0.112	     1.370	    -0.775	     0.275	     1.330	    -0.707	
  1114	18.567	     0.121	     0.924	    -0.834	    -0.015	     0.873	    -0.643	    -0.076	     0.804	    -0.746	    -0.096	     0.656	    -0.769	    -0.015	     0.486	    -0.828	    -0.015	     0.430	    -0.875	    -0.062	     0.338	    -0.962	     0.007	     0.146	    -1.051	    -0.007	     0.045	    -0.950	     0.217	     0.882	    -0.614	     0.296	     0.804	    -0.678	     0.329	     0.663	    -0.632	     0.219	     0.480	    -0.554	     0.223	     0.418	    -0.555	     0.273	     0.297	    -0.568	     0.191	     0.099	    -0.527	     0.201	     0.057	    -0.378	       NaN	       NaN	       NaN	     0.146	     0.061	    -0.558	    -0.075	     1.319	    -0.710	     0.115	     1.371	    -0.764	     0.278	     1.331	    -0.697	
  1115	18.583	     0.123	     0.925	    -0.820	    -0.013	     0.874	    -0.629	    -0.073	     0.804	    -0.732	    -0.094	     0.657	    -0.755	    -0.012	     0.486	    -0.814	    -0.012	     0.432	    -0.862	    -0.060	     0.341	    -0.952	     0.008	     0.152	    -1.044	    -0.007	     0.046	    -0.949	     0.220	     0.884	    -0.600	     0.299	     0.807	    -0.664	     0.332	     0.665	    -0.621	     0.221	     0.480	    -0.546	     0.225	     0.418	    -0.547	     0.275	     0.297	    -0.563	     0.191	     0.098	    -0.526	     0.201	     0.053	    -0.377	       NaN	       NaN	       NaN	     0.146	     0.062	    -0.557	    -0.072	     1.322	    -0.697	     0.118	     1.373	    -0.752	     0.281	     1.333	    -0.686	
  1116	18.600	     0.125	     0.926	    -0.806	    -0.010	     0.875	    -0.614	    -0.070	     0.805	    -0.718	    -0.091	     0.658	    -0.742	    -0.010	     0.486	    -0.799	    -0.011	     0.433	    -0.849	    -0.058	     0.346	    -0.942	     0.009	     0.157	    -1.037	    -0.007	     0.046	    -0.948	     0.222	     0.886	    -0.586	     0.302	     0.809	    -0.650	     0.335	     0.666	    -0.611	     0.224	     0.479	    -0.538	     0.228	     0.417	    -0.541	     0.276	     0.296	    -0.560	     0.192	     0.097	    -0.525	     0.200	     0.051	    -0.376	       NaN	       NaN	       NaN	     0.147	     0.063	    -0.556	    -0.069	     1.324	    -0.684	     0.121	     1.374	    -0.741	     0.284	     1.334	    -0.676	
  1117	18.617	     0.127	     0.928	    -0.792	    -0.008	     0.876	    -0.600	    -0.068	     0.805	    -0.704	    -0.089	     0.659	    -0.728	    -0.009	     0.487	    -0.784	    -0.009	     0.434	    -0.835	    -0.056	     0.350	    -0.931	     0.010	     0.163	    -1.030	    -0.007	     0.047	    -0.947	     0.225	     0.889	    -0.573	     0.304	     0.811	    -0.637	     0.337	     0.667	    -0.601	     0.226	     0.479	    -0.532	     0.230	     0.417	    -0.535	     0.277	     0.296	    -0.557	     0.192	     0.097	    -0.524	     0.199	     0.049	    -0.375	       NaN	       NaN	       NaN	     0.147	     0.063	    -0.555	    -0.066	     1.326	    -0.671	     0.124	     1.375	    -0.730	     0.288	     1.335	    -0.665	
  1118	18.633	     0.129	     0.929	    -0.778	    -0.005	     0.877	    -0.586	    -0.065	     0.806	    -0.690	    -0.087	     0.660	    -0.714	    -0.008	     0.487	    -0.768	    -0.009	     0.435	    -0.820	    -0.054	     0.354	    -0.919	     0.011	     0.170	    -1.021	    -0.007	     0.048	    -0.946	     0.227	     0.891	    -0.559	     0.307	     0.813	    -0.623	     0.339	     0.668	    -0.591	     0.228	     0.479	    -0.526	     0.232	     0.417	    -0.530	     0.279	     0.296	    -0.554	     0.193	     0.096	    -0.523	     0.199	     0.048	    -0.375	       NaN	       NaN	       NaN	     0.147	     0.063	    -0.555	    -0.062	     1.328	    -0.659	     0.127	     1.376	    -0.719	     0.291	     1.336	    -0.655	
  1119	18.650	     0.131	     0.931	    -0.765	    -0.003	     0.879	    -0.572	    -0.063	     0.807	    -0.676	    -0.085	     0.662	    -0.700	    -0.008	     0.487	    -0.751	    -0.009	     0.435	    -0.803	    -0.053	     0.358	    -0.905	     0.011	     0.176	    -1.011	    -0.007	     0.049	    -0.944	     0.229	     0.893	    -0.545	     0.309	     0.816	    -0.610	     0.341	     0.669	    -0.580	     0.230	     0.479	    -0.519	     0.234	     0.417	    -0.525	     0.280	     0.296	    -0.550	     0.193	     0.096	    -0.523	     0.198	     0.047	    -0.374	       NaN	       NaN	       NaN	     0.147	     0.063	    -0.554	    -0.059	     1.330	    -0.647	     0.130	     1.377	    -0.708	     0.294	     1.338	    -0.645	
  1120	18.667	     0.133	     0.933	    -0.751	    -0.000	     0.881	    -0.559	    -0.060	     0.808	    -0.662	    -0.084	     0.663	    -0.686	    -0.008	     0.487	    -0.733	    -0.009	     0.435	    -0.785	    -0.052	     0.362	    -0.890	     0.011	     0.183	    -1.000	    -0.007	     0.051	    -0.941	     0.231	     0.895	    -0.532	     0.311	     0.818	    -0.598	     0.344	     0.671	    -0.569	     0.232	     0.479	    -0.514	     0.236	     0.417	    -0.520	     0.282	     0.296	    -0.547	     0.194	     0.096	    -0.522	     0.198	     0.046	    -0.374	     0.057	     0.183	    -1.058	     0.148	     0.063	    -0.554	    -0.057	     1.332	    -0.635	     0.132	     1.378	    -0.698	     0.297	     1.339	    -0.635	
  1121	18.683	     0.135	     0.934	    -0.739	     0.002	     0.883	    -0.546	    -0.058	     0.809	    -0.649	    -0.083	     0.665	    -0.670	    -0.009	     0.486	    -0.713	    -0.011	     0.435	    -0.766	    -0.052	     0.365	    -0.874	     0.011	     0.189	    -0.988	    -0.007	     0.053	    -0.938	     0.234	     0.897	    -0.519	     0.314	     0.820	    -0.585	     0.346	     0.672	    -0.558	     0.234	     0.478	    -0.508	     0.238	     0.417	    -0.516	     0.284	     0.296	    -0.544	     0.194	     0.096	    -0.522	     0.198	     0.045	    -0.373	     0.058	     0.193	    -1.044	     0.148	     0.063	    -0.553	    -0.054	     1.334	    -0.624	     0.135	     1.380	    -0.687	     0.300	     1.340	    -0.625	
  1122	18.700	     0.138	     0.935	    -0.727	     0.005	     0.884	    -0.534	    -0.055	     0.810	    -0.636	    -0.082	     0.666	    -0.655	    -0.012	     0.485	    -0.692	    -0.013	     0.434	    -0.745	    -0.052	     0.368	    -0.857	     0.011	     0.196	    -0.974	    -0.007	     0.056	    -0.934	     0.236	     0.898	    -0.507	     0.316	     0.821	    -0.573	     0.348	     0.673	    -0.547	     0.237	     0.478	    -0.502	     0.240	     0.417	    -0.512	     0.285	     0.296	    -0.541	     0.195	     0.095	    -0.521	     0.198	     0.045	    -0.372	     0.058	     0.203	    -1.030	     0.149	     0.063	    -0.553	    -0.051	     1.335	    -0.614	     0.138	     1.380	    -0.677	     0.303	     1.342	    -0.614	
  1123	18.717	     0.140	     0.936	    -0.715	     0.007	     0.886	    -0.523	    -0.053	     0.810	    -0.623	    -0.082	     0.667	    -0.639	    -0.014	     0.484	    -0.671	    -0.015	     0.433	    -0.724	    -0.053	     0.371	    -0.838	     0.011	     0.203	    -0.960	    -0.007	     0.059	    -0.930	     0.238	     0.899	    -0.495	     0.318	     0.822	    -0.561	     0.350	     0.674	    -0.537	     0.239	     0.478	    -0.497	     0.242	     0.416	    -0.507	     0.287	     0.296	    -0.538	     0.195	     0.095	    -0.521	     0.198	     0.044	    -0.372	       NaN	       NaN	       NaN	     0.150	     0.064	    -0.553	    -0.049	     1.337	    -0.604	     0.141	     1.381	    -0.667	     0.305	     1.343	    -0.603	
  1124	18.733	     0.142	     0.937	    -0.704	     0.009	     0.887	    -0.512	    -0.050	     0.811	    -0.611	    -0.082	     0.667	    -0.624	    -0.017	     0.482	    -0.648	    -0.019	     0.432	    -0.701	    -0.054	     0.374	    -0.818	     0.011	     0.211	    -0.944	    -0.007	     0.062	    -0.924	     0.240	     0.900	    -0.484	     0.320	     0.823	    -0.550	     0.352	     0.675	    -0.527	     0.240	     0.477	    -0.492	     0.243	     0.416	    -0.503	     0.288	     0.296	    -0.535	     0.196	     0.095	    -0.520	     0.198	     0.043	    -0.371	       NaN	       NaN	       NaN	     0.149	     0.064	    -0.553	    -0.046	     1.338	    -0.594	     0.143	     1.382	    -0.656	     0.307	     1.344	    -0.592	
  1125	18.750	     0.145	     0.937	    -0.694	     0.011	     0.888	    -0.502	    -0.048	     0.811	    -0.599	    -0.082	     0.668	    -0.608	    -0.020	     0.480	    -0.626	    -0.022	     0.431	    -0.678	    -0.056	     0.376	    -0.797	     0.010	     0.218	    -0.927	    -0.007	     0.066	    -0.916	     0.242	     0.901	    -0.474	     0.322	     0.824	    -0.540	     0.353	     0.675	    -0.518	     0.242	     0.477	    -0.487	     0.245	     0.416	    -0.500	     0.289	     0.296	    -0.533	     0.196	     0.096	    -0.519	     0.198	     0.043	    -0.371	       NaN	       NaN	       NaN	     0.149	     0.065	    -0.553	    -0.044	     1.338	    -0.585	     0.145	     1.383	    -0.646	     0.309	     1.345	    -0.581	
  1126	18.767	     0.147	     0.936	    -0.685	     0.013	     0.889	    -0.492	    -0.046	     0.810	    -0.588	    -0.082	     0.668	    -0.593	    -0.023	     0.479	    -0.602	    -0.025	     0.429	    -0.653	    -0.058	     0.378	    -0.774	     0.011	     0.225	    -0.909	    -0.007	     0.071	    -0.907	     0.244	     0.901	    -0.465	     0.323	     0.824	    -0.530	     0.355	     0.675	    -0.510	     0.243	     0.476	    -0.483	     0.246	     0.416	    -0.496	     0.289	     0.296	    -0.531	     0.196	     0.096	    -0.519	     0.198	     0.043	    -0.371	       NaN	       NaN	       NaN	     0.149	     0.065	    -0.552	    -0.042	     1.339	    -0.576	     0.148	     1.383	    -0.636	     0.311	     1.345	    -0.570	
  1127	18.783	     0.149	     0.936	    -0.676	     0.015	     0.889	    -0.484	    -0.044	     0.810	    -0.578	    -0.083	     0.669	    -0.578	    -0.027	     0.478	    -0.579	    -0.029	     0.428	    -0.628	    -0.061	     0.379	    -0.751	     0.011	     0.232	    -0.889	    -0.008	     0.077	    -0.893	     0.245	     0.902	    -0.456	     0.325	     0.825	    -0.521	     0.356	     0.674	    -0.503	     0.244	     0.476	    -0.478	     0.247	     0.415	    -0.493	     0.290	     0.296	    -0.529	     0.195	     0.096	    -0.519	     0.198	     0.042	    -0.370	       NaN	       NaN	       NaN	     0.149	     0.066	    -0.552	    -0.041	     1.339	    -0.567	     0.150	     1.384	    -0.626	     0.313	     1.346	    -0.559	
  1128	18.800	     0.150	     0.935	    -0.668	     0.016	     0.890	    -0.476	    -0.043	     0.810	    -0.569	    -0.083	     0.670	    -0.563	    -0.030	     0.478	    -0.556	    -0.031	     0.428	    -0.604	    -0.063	     0.381	    -0.727	     0.012	     0.238	    -0.869	    -0.010	     0.083	    -0.873	     0.247	     0.902	    -0.447	     0.327	     0.825	    -0.513	     0.357	     0.674	    -0.496	     0.245	     0.476	    -0.474	     0.247	     0.415	    -0.489	     0.290	     0.296	    -0.527	     0.195	     0.096	    -0.518	     0.198	     0.042	    -0.370	       NaN	       NaN	       NaN	     0.148	     0.066	    -0.551	    -0.039	     1.339	    -0.559	     0.151	     1.384	    -0.617	     0.314	     1.346	    -0.548	
  1129	18.817	     0.151	     0.934	    -0.660	     0.018	     0.889	    -0.469	    -0.041	     0.810	    -0.560	    -0.083	     0.671	    -0.549	    -0.033	     0.479	    -0.533	    -0.033	     0.428	    -0.579	    -0.064	     0.382	    -0.703	     0.012	     0.242	    -0.846	    -0.013	     0.089	    -0.849	     0.249	     0.903	    -0.439	     0.328	     0.825	    -0.505	     0.358	     0.674	    -0.490	     0.246	     0.475	    -0.470	     0.248	     0.415	    -0.486	     0.290	     0.296	    -0.525	     0.195	     0.096	    -0.518	     0.197	     0.042	    -0.370	       NaN	       NaN	       NaN	     0.148	     0.066	    -0.551	    -0.037	     1.339	    -0.550	     0.153	     1.385	    -0.607	     0.315	     1.346	    -0.537	
  1130	18.833	     0.152	     0.933	    -0.652	     0.020	     0.890	    -0.461	    -0.040	     0.809	    -0.551	    -0.083	     0.672	    -0.536	    -0.035	     0.480	    -0.511	    -0.034	     0.429	    -0.556	    -0.064	     0.384	    -0.679	     0.013	     0.245	    -0.823	    -0.016	     0.092	    -0.822	     0.250	     0.903	    -0.432	     0.330	     0.825	    -0.498	     0.359	     0.674	    -0.484	     0.246	     0.475	    -0.466	     0.248	     0.415	    -0.482	     0.290	     0.296	    -0.522	     0.194	     0.097	    -0.517	     0.197	     0.042	    -0.370	       NaN	       NaN	       NaN	     0.148	     0.066	    -0.551	    -0.036	     1.339	    -0.542	     0.155	     1.385	    -0.598	     0.316	     1.346	    -0.527	
  1131	18.850	     0.153	     0.933	    -0.645	     0.021	     0.891	    -0.452	    -0.039	     0.810	    -0.543	    -0.084	     0.673	    -0.523	    -0.037	     0.482	    -0.489	    -0.035	     0.430	    -0.532	    -0.064	     0.385	    -0.655	     0.013	     0.246	    -0.798	    -0.018	     0.094	    -0.793	     0.252	     0.903	    -0.425	     0.331	     0.825	    -0.492	     0.360	     0.674	    -0.478	     0.247	     0.474	    -0.462	     0.248	     0.414	    -0.478	     0.290	     0.296	    -0.519	     0.194	     0.097	    -0.517	     0.197	     0.042	    -0.370	     0.071	     0.258	    -0.839	     0.147	     0.067	    -0.551	    -0.035	     1.339	    -0.534	     0.156	     1.385	    -0.589	     0.317	     1.346	    -0.518	
  1132	18.867	     0.154	     0.932	    -0.638	     0.023	     0.892	    -0.444	    -0.038	     0.810	    -0.534	    -0.084	     0.675	    -0.510	    -0.038	     0.485	    -0.468	    -0.035	     0.432	    -0.510	    -0.064	     0.386	    -0.632	     0.012	     0.245	    -0.773	    -0.021	     0.094	    -0.761	     0.254	     0.904	    -0.418	     0.332	     0.825	    -0.485	     0.360	     0.673	    -0.472	     0.247	     0.474	    -0.458	     0.248	     0.414	    -0.475	     0.290	     0.296	    -0.516	     0.193	     0.097	    -0.516	     0.197	     0.042	    -0.370	     0.070	     0.255	    -0.815	     0.147	     0.067	    -0.551	    -0.034	     1.339	    -0.526	     0.157	     1.386	    -0.580	     0.318	     1.346	    -0.509	
  1133	18.883	     0.154	     0.932	    -0.631	     0.024	     0.894	    -0.436	    -0.038	     0.811	    -0.524	    -0.084	     0.676	    -0.497	    -0.037	     0.487	    -0.447	    -0.035	     0.434	    -0.487	    -0.064	     0.387	    -0.608	     0.012	     0.242	    -0.748	    -0.024	     0.093	    -0.728	     0.255	     0.904	    -0.412	     0.333	     0.825	    -0.479	     0.359	     0.673	    -0.466	     0.246	     0.474	    -0.453	     0.247	     0.413	    -0.471	     0.289	     0.296	    -0.513	     0.192	     0.098	    -0.516	     0.197	     0.042	    -0.369	     0.069	     0.249	    -0.790	     0.146	     0.067	    -0.550	    -0.033	     1.340	    -0.517	     0.158	     1.386	    -0.572	     0.319	     1.347	    -0.500	
  1134	18.900	     0.154	     0.932	    -0.624	     0.025	     0.895	    -0.428	    -0.037	     0.812	    -0.515	    -0.084	     0.677	    -0.484	    -0.037	     0.491	    -0.427	    -0.034	     0.437	    -0.465	    -0.064	     0.387	    -0.586	     0.011	     0.238	    -0.722	    -0.028	     0.091	    -0.693	     0.256	     0.904	    -0.405	     0.333	     0.824	    -0.473	     0.359	     0.672	    -0.461	     0.245	     0.473	    -0.449	     0.246	     0.413	    -0.467	     0.289	     0.296	    -0.510	     0.191	     0.098	    -0.516	     0.197	     0.042	    -0.369	     0.068	     0.241	    -0.765	     0.145	     0.067	    -0.550	    -0.032	     1.340	    -0.509	     0.159	     1.387	    -0.563	     0.320	     1.347	    -0.492	
  1135	18.917	     0.154	     0.931	    -0.618	     0.026	     0.896	    -0.421	    -0.037	     0.812	    -0.506	    -0.084	     0.678	    -0.470	    -0.035	     0.494	    -0.407	    -0.033	     0.439	    -0.444	    -0.063	     0.387	    -0.563	     0.010	     0.231	    -0.695	    -0.031	     0.088	    -0.657	     0.257	     0.903	    -0.399	     0.333	     0.824	    -0.467	     0.358	     0.671	    -0.454	     0.245	     0.473	    -0.445	     0.245	     0.413	    -0.463	     0.288	     0.296	    -0.507	     0.191	     0.098	    -0.515	     0.197	     0.042	    -0.369	     0.067	     0.231	    -0.739	     0.145	     0.067	    -0.550	    -0.032	     1.341	    -0.500	     0.160	     1.387	    -0.555	     0.321	     1.347	    -0.484	
  1136	18.933	     0.154	     0.931	    -0.611	     0.027	     0.897	    -0.413	    -0.038	     0.813	    -0.497	    -0.084	     0.680	    -0.457	    -0.034	     0.497	    -0.389	    -0.032	     0.441	    -0.425	    -0.062	     0.385	    -0.542	     0.009	     0.224	    -0.667	    -0.034	     0.084	    -0.620	     0.258	     0.903	    -0.393	     0.333	     0.823	    -0.461	     0.358	     0.671	    -0.449	     0.244	     0.472	    -0.441	     0.245	     0.412	    -0.460	     0.288	     0.296	    -0.505	     0.190	     0.098	    -0.515	     0.197	     0.042	    -0.369	     0.065	     0.220	    -0.712	     0.145	     0.067	    -0.550	    -0.031	     1.341	    -0.492	     0.160	     1.387	    -0.547	     0.322	     1.347	    -0.477	
  1137	18.950	     0.153	     0.931	    -0.604	     0.027	     0.898	    -0.406	    -0.038	     0.813	    -0.488	    -0.084	     0.681	    -0.443	    -0.033	     0.501	    -0.372	    -0.031	     0.443	    -0.406	    -0.061	     0.383	    -0.520	     0.008	     0.215	    -0.639	    -0.037	     0.079	    -0.583	     0.258	     0.903	    -0.387	     0.333	     0.823	    -0.455	     0.358	     0.671	    -0.444	     0.245	     0.472	    -0.438	     0.245	     0.412	    -0.458	     0.288	     0.297	    -0.504	     0.190	     0.098	    -0.515	     0.197	     0.042	    -0.369	     0.064	     0.207	    -0.684	     0.145	     0.067	    -0.550	    -0.030	     1.341	    -0.483	     0.161	     1.388	    -0.538	     0.323	     1.347	    -0.469	
